0.0210249	0.0184194	0.0144035	0.00943341	0.019082	0.0198219	0.0155425	0.0147932	0.0192786	0.0140099	0.0238472	0.0109614	0.0115335	0.024069	0.0464209	0.0157756	0.0191894	0.0213364	0.0258914	0.0124124	0.022454	0.0360691	0.0152298	0.0228985	0.0137623	0.0358713	0.0197053	0.0368658	0.0235943	0.0181985	0.0160837	0.0160511	0.0160495	0.0390861	0.0153162	0.0155539	0.0279772	0.0221878	0.0162248	0.0168533	0.0197751	0.0217443	0.014983	0.0177462	0.0312604	0.0342486	0.0187396	0.018224	
0.0256898	0.0289969	0.0215823	0.0141901	0.0181374	0.0320117	0.0108627	0.0288405	0.0226277	0.0194466	0.0199508	0.0319457	0.0121103	0.032949	0.0145733	0.0119003	0.0364344	0.0236736	0.0210308	0.0300373	0.0138293	0.0293495	0.015314	0.0108463	0.0113211	0.0239311	0.0231882	0.0169151	0.013853	0.0124152	0.013851	0.0298697	0.0221598	0.0247608	0.0416624	0.0133222	0.00927565	0.0211525	0.022824	0.0193552	0.0185298	0.0128367	0.0190778	0.0193011	0.0259823	0.0195701	0.0234214	0.0150938	
0.0105313	0.0184065	0.0186008	0.0104579	0.0237757	0.0148799	0.014167	0.0157515	0.0259447	0.0244214	0.018454	0.0196307	0.0303366	0.0365546	0.025977	0.0293175	0.0197687	0.0131244	0.0173086	0.0220635	0.0167136	0.029522	0.0212103	0.0185315	0.0318223	0.0179898	0.0189533	0.0202396	0.0161845	0.020686	0.0177176	0.0362961	0.0110888	0.0157269	0.0278872	0.0229526	0.0223765	0.0239475	0.0274113	0.0209489	0.0197419	0.0225424	0.0318675	0.015068	0.0120771	0.0117486	0.019579	0.0196967	
0.0703357	0.0687183	0.0668781	0.0671694	0.0853521	0.0725709	0.0785957	0.0715608	0.0912145	0.0764983	0.0761751	0.0721585	0.00194231	0.00144592	0.000906813	0.000945216	0.00353717	0.00649919	0.00223538	0.00845832	0.00305475	0.00374952	0.00102502	0.00777677	0.00679651	0.000580336	0.00121697	0.00123133	0.00290731	0.000661743	0.000754707	0.0040152	0.00080839	0.00115033	0.00531258	0.00221979	0.00326977	0.00446312	0.00377789	0.00367207	0.00176922	0.00112652	0.00234905	0.00174818	0.00414871	0.00307238	0.00291751	0.00122655	
0.0118085	0.00880323	0.0249732	0.0137474	0.0214954	0.0201151	0.0168468	0.0241445	0.0157082	0.0242123	0.0257137	0.0151718	0.0302269	0.0187608	0.0174556	0.0186923	0.0210182	0.0186245	0.0144789	0.0283602	0.0197939	0.058185	0.0401414	0.0292649	0.0111894	0.014362	0.0237588	0.0153138	0.0194998	0.015351	0.0263741	0.0210419	0.0146158	0.017655	0.0549207	0.0270324	0.010861	0.0186819	0.00932315	0.0231684	0.0164493	0.0112579	0.017259	0.0111663	0.0162109	0.0186852	0.0183394	0.0297403	
0.00240957	0.00476865	0.00437334	0.00366994	0.00468719	0.00384734	0.00481439	0.00295292	0.00439304	0.0056381	0.0019865	0.00511281	0.00217054	0.0015197	0.000721258	0.00572927	0.00172301	0.00122007	0.000678307	0.00601228	0.00212225	0.00151482	0.00411092	0.000935025	0.00563738	0.00184509	0.0023776	0.00873966	0.00339678	0.00286614	0.0025748	0.00361315	0.00224551	0.00342283	0.00117941	0.0023498	0.0670917	0.054248	0.0815731	0.0367693	0.0720696	0.0626456	0.0843481	0.0724654	0.0885436	0.0869238	0.0842	0.0917623	
0.0334477	0.0340265	0.0155668	0.0128054	0.0166233	0.0217329	0.0177371	0.0207612	0.0284197	0.014479	0.0161406	0.0186483	0.0112744	0.027018	0.0217032	0.0162681	0.0217567	0.0200494	0.0141344	0.0206602	0.024421	0.0213813	0.0260639	0.0162666	0.0187436	0.0227161	0.00870167	0.0224818	0.0242729	0.0239581	0.0168228	0.0296435	0.0182989	0.020873	0.0311262	0.0266177	0.0226704	0.0204519	0.0257526	0.015787	0.0241401	0.016453	0.00917378	0.016092	0.0213149	0.0227011	0.0207591	0.0290621	
0.0113559	0.0146738	0.0211684	0.0198554	0.0197476	0.0271479	0.0333178	0.0161209	0.0215206	0.00964691	0.0148319	0.0103373	0.0341381	0.0168653	0.0180918	0.0222676	0.0286762	0.0253197	0.0362421	0.0229157	0.0278286	0.0249746	0.0286666	0.018344	0.0105664	0.0128385	0.0183486	0.0288526	0.0188364	0.0151411	0.0303117	0.0268647	0.028092	0.0193057	0.0205141	0.0269351	0.013118	0.0171199	0.0184348	0.0101283	0.0183559	0.0144424	0.00927222	0.0351479	0.0223378	0.0311039	0.0158174	0.0140598	
0.0192356	0.0170016	0.0214015	0.0286528	0.015466	0.0157831	0.0184597	0.0146391	0.0126949	0.0362608	0.0146025	0.015262	0.0250205	0.0114868	0.0256578	0.0217143	0.0231669	0.0165267	0.0220783	0.0216727	0.0166293	0.022545	0.0194017	0.017874	0.0307037	0.0103066	0.026336	0.0183927	0.0181337	0.019811	0.0245517	0.0236954	0.0225745	0.0189888	0.0211562	0.0147282	0.0308553	0.0303009	0.0117845	0.0153085	0.0165718	0.0292977	0.0175257	0.0376501	0.0227957	0.0246855	0.0156171	0.0249949	
0.0157098	0.0363719	0.0250127	0.0177669	0.0367115	0.0154881	0.0262969	0.0147654	0.0109291	0.0138486	0.0259394	0.0207181	0.0106802	0.0213348	0.0234637	0.0278013	0.0398384	0.015196	0.0180211	0.0267172	0.0187099	0.0293106	0.0197607	0.0156807	0.0146962	0.0230819	0.020878	0.0261054	0.0270841	0.0300563	0.0170766	0.0204732	0.0264817	0.0190886	0.0283444	0.0218245	0.014291	0.0154224	0.0275516	0.0188673	0.0155782	0.0162644	0.0140447	0.020259	0.0142976	0.01463	0.0114283	0.0161016	
0.0111273	0.0264141	0.0123201	0.0219518	0.0155842	0.022418	0.0242419	0.0324304	0.0183388	0.0208822	0.0197941	0.0177666	0.0171546	0.0176961	0.0331936	0.0159163	0.0273315	0.0176712	0.0216649	0.0127282	0.0164527	0.0154576	0.0200198	0.0154	0.0195138	0.0169151	0.0273788	0.0441811	0.0278306	0.0341133	0.0221172	0.0137544	0.0192371	0.0411095	0.0175579	0.0284047	0.0173275	0.0151005	0.0172978	0.0166159	0.0196619	0.0171397	0.0140428	0.0235239	0.0219286	0.018229	0.0210997	0.0119632	
0.0213196	0.0156426	0.01556	0.0119885	0.0209034	0.0193999	0.0195728	0.0150973	0.0145889	0.0155721	0.0163301	0.0212225	0.0130068	0.016206	0.0209057	0.0203175	0.0193254	0.0252821	0.0176887	0.0234611	0.0225977	0.021283	0.0405927	0.0273578	0.0169098	0.0197085	0.0208369	0.0141394	0.0206993	0.0146695	0.0405154	0.0173575	0.0176489	0.0187555	0.0229276	0.020982	0.0298928	0.0231848	0.0379725	0.0236253	0.01367	0.0340654	0.0143723	0.0187893	0.0168223	0.028715	0.0211309	0.0173867	
0.00257533	0.00159807	0.000145138	0.000151567	0.000709307	0.000247051	0.00089471	0.00212324	0.000388073	0.00209394	0.000146962	0.00310225	0.0387177	0.038066	0.0440423	0.0362686	0.0411515	0.0456674	0.0363942	0.0395522	0.0363562	0.0431223	0.0396679	0.0404444	0.0454528	0.0376887	0.04623	0.0404553	0.0395181	0.0389668	0.0465795	0.0347978	0.0396823	0.0451751	0.0380225	0.0391683	0.000989591	0.000784154	0.00115467	0.00190507	0.000155024	0.000880208	0.00256737	0.000866297	0.00257503	0.000475758	0.00206365	0.000219731	
0.0121871	0.0185645	0.024755	0.0126845	0.0237529	0.0171019	0.0293991	0.0308387	0.0301333	0.0280395	0.0192693	0.0309875	0.0265815	0.0134148	0.0108633	0.0116501	0.0180024	0.0183788	0.0188068	0.0164603	0.0238245	0.0234888	0.0183676	0.0201426	0.00761723	0.0142531	0.0172028	0.0197337	0.0231207	0.0187287	0.0281147	0.0443878	0.0292913	0.0267675	0.034736	0.0123252	0.0179291	0.0227323	0.0171883	0.0113017	0.0308419	0.0122641	0.0126904	0.0213778	0.0215718	0.0212273	0.0270397	0.00986207	
