0.0284489	0.00818816	0.023771	0.024871	0.02512	0.021865	0.0130205	0.0284318	0.00791824	0.0102907	0.00865053	0.0135825	0.0190706	0.0225643	0.00696827	0.0446679	0.0914099	0.0123191	0.0229084	0.035636	0.0112705	0.0392867	0.23008	0.0241022	0.011518	0.491674	0.0185314	0.025512	0.128342	0.179932	0.0288744	0.050816	0.132605	0.00736592	0.0207824	0.0304355	0.0260775	0.0275663	0.0109984	0.0204063	0.0184542	0.017268	0.0404796	0.014873	0.0139469	0.0680894	0.00334224	0.0210982	0.0477076	0.0366456	0.0452209	0.0401346	0.0132172	
0.0176142	0.0392985	0.0165798	0.00675019	0.0246774	0.00687174	0.0136046	0.0108952	0.0406446	0.0328986	0.0218229	0.038611	0.012404	0.0161074	0.0654432	0.016037	0.0438745	0.0108512	0.0103945	0.0303172	0.0152032	0.049491	0.0135477	0.0322573	0.0130679	0.0124017	0.0265478	0.0266205	0.0315296	0.018663	0.0451616	0.020292	0.05992	0.0429217	0.0196259	0.0246946	0.0287726	0.00557644	0.0418725	0.0234835	0.00324532	0.0322743	0.0391402	0.0171044	0.00905976	0.00640646	0.0204389	0.00666721	0.0205222	0.0194866	0.00990314	0.0267359	0.00590389	
0.0221563	0.0346598	0.0291868	0.0703642	0.0190708	0.0298968	0.0448622	0.0119211	0.012979	0.0693964	0.113964	0.0234709	0.0346797	0.0963184	0.0116992	0.070983	0.0553564	0.106182	0.0279052	0.0390737	0.0202475	0.0459832	0.0306467	0.0246273	0.0488772	0.0101667	0.116587	0.0254393	0.0302921	0.0355853	0.043946	0.0560652	0.150102	0.00923369	0.0156092	0.123284	0.0272863	0.0254758	0.0637747	0.0406256	0.0152481	0.0175525	0.0689047	0.0281442	0.0324453	0.0114586	0.0291473	0.0370451	0.065952	0.0129547	0.0523872	0.0254156	0.0262266	
57.827	58.142	58.551	58.2044	57.9739	58.6567	59.0601	58.2193	57.4825	58.4775	58.3145	57.2356	58.5409	0.0793209	0.0867824	0.131451	0.132456	0.133455	0.106139	0.086051	0.0922205	0.0731628	0.0846384	0.103524	0.0898831	0.145275	0.0802186	0.0759417	0.047476	0.0840185	0.0935674	0.0829528	0.103949	0.108844	0.0866291	0.081932	0.0704811	0.0694915	0.0420322	0.0711481	0.116294	0.104074	0.0757967	0.0889811	0.0933311	0.0796915	0.0799628	0.0678814	0.151407	0.0791462	0.0673179	0.0647999	0.058323	
2.53445e-05	0.000117652	0.000452998	0.000818411	0.0221562	1.71058e-05	3.49352e-07	0.0013173	0.00311407	0.000196252	0.00454404	0.00243905	0.00160945	0.0113962	1.80336e-06	0.000102169	0.00588498	4.15051e-06	0.0222365	1.95943e-05	1.79445e-05	3.37598e-05	5.33446e-05	0.0106935	0.000113093	0.00281571	0.0218301	0.00833872	3.73406e-05	0.00105122	0.0246847	0.054949	4.19186e-05	0.00101089	7.26002e-09	0.00233683	0.000362521	0.00465762	0.00222214	0.00040166	0.00347048	2.05828e-05	0.000215364	0.00244559	1.35365e-05	0.00429158	0.00427951	0.00939963	0.00823118	0.000190702	3.54816e-07	0.00112377	0.000130244	
0.0384633	0.108245	0.0880184	0.0834005	0.0554532	0.0602505	0.044695	0.12725	0.108369	0.0799084	0.12139	0.0714782	0.0662809	0.0651103	0.120106	0.117589	0.107781	0.0625358	0.107418	0.0816646	0.0910102	0.076303	0.112808	0.0726487	0.0567629	0.0558004	0.114629	0.0896976	0.0908297	0.11024	0.0774357	0.114568	0.0763717	0.0841988	0.0730531	0.0670103	0.0818839	0.0793644	0.0855695	0.0519666	41.9817	39.1078	43.0884	43.0739	45.9122	41.7788	40.7351	39.7492	39.9862	42.8056	43.6582	46.89	41.2191	
0.0132089	0.0175057	0.0231561	0.0191855	0.0220359	0.0352164	0.0196498	0.0351719	0.00287818	0.0241443	0.0446562	0.0810009	0.00874518	0.0345949	0.0370003	0.0679411	0.0430848	0.0194554	0.0345385	0.0109367	0.0240422	0.0560296	0.0138672	0.0373717	0.00757098	0.160657	0.0480648	0.0395059	0.0625636	0.021757	0.0321844	0.0678884	0.0262835	0.0536012	0.0214737	0.00779858	0.0545676	0.00717408	0.0153006	0.00913652	0.0115356	0.0252265	0.0499189	0.01088	0.0383676	0.0092755	0.052525	0.027217	0.0207772	0.0147373	0.0151773	0.0332048	0.0298924	
0.0143878	0.00105128	0.00138039	4.80257e-05	0.00119345	0.00441035	0.00150086	1.22855e-06	0.000616098	0.000124743	0.000877159	0.00428587	1.68992e-06	0.0109141	0.00993657	1.67159e-06	0.000164333	0.0513618	0.000169702	0.00106158	1.38249e-05	0.00222559	0.000107095	0.00227446	0.000872612	9.37333e-05	0.000773619	8.3503e-05	0.000156392	0.00037627	0.0222818	0.0284119	0.000276995	0.0445771	0.00106488	0.000404084	1.78521e-08	0.0191281	0.000907605	0.00684067	2.6244e-06	0.000197863	0.00307481	0.000326373	3.90581e-06	0.000325275	0.00738538	0.01662	0.00162662	0.0153786	0.000434145	0.00565953	0.000286124	
0.0024113	0.000793158	0.0046021	0.00232497	0.0149624	0.00581899	0.00080572	0.00108356	0.00122208	0.00479981	0.00153136	0.00908424	0.00198793	0.00109576	0.00219191	0.0157652	0.000395976	0.000969977	0.000495935	0.00515307	0.00884671	0.0022403	0.00270608	0.00323183	0.00759456	0.000414621	0.00936774	0.000157994	0.00932366	0.00851795	0.00564287	0.00726285	0.00955961	0.0196231	0.0128764	0.00206656	0.0092523	0.0146442	0.0162082	0.0013809	0.000607454	0.000985124	0.00801896	0.00523087	0.000662785	0.00500283	0.00563895	0.00933016	0.0037223	0.0209345	0.00543448	0.000937179	0.000264497	
0.00792219	0.00220448	0.00469775	0.000910815	0.00683886	0.00187535	0.00980142	0.0119006	0.0135502	0.000960763	0.00245818	0.0142455	0.0022589	0.00406892	0.0015753	0.0209351	0.0074692	0.0042539	0.0172348	0.0114565	0.000491215	0.0183726	0.0322034	0.0192689	0.00869265	0.00357963	0.0299183	0.00446791	0.000237165	0.00332002	0.00891648	0.00441699	0.00315968	0.000329554	0.0107354	0.01608	0.0030589	0.00130949	0.00537512	0.00642823	0.0020136	0.00625314	0.00415802	0.00602776	0.00746095	0.00668154	0.00370452	0.00757244	0.0514265	0.0264735	0.00207263	0.00652172	0.0279009	
0.0142192	0.0268009	0.00841412	0.0220783	0.014396	0.0403736	0.0142177	0.0335433	0.0217745	0.00998403	0.0136711	0.0224097	0.0175127	0.0178558	0.160238	0.164015	0.0644844	0.0696603	0.0472049	0.012945	0.136708	0.0708174	0.0367635	0.0564188	0.0690747	0.00977131	0.0347803	0.0272273	0.0346234	0.0609354	0.0366391	0.00247538	0.01923	0.0120503	0.162603	0.0265454	0.0873663	0.0162404	0.0119051	0.0384631	0.0222167	0.0142546	0.0371443	0.0175988	0.0374379	0.0171877	0.00578944	0.0188778	0.0051657	0.00376113	0.0504145	0.0243115	0.0673306	
0.00202913	2.21999e-05	0.00169639	0.00106407	0.00010414	6.78006e-06	0.0116929	0.000418614	0.000778551	0.00192631	0.000579948	0.00605397	0.000491404	0.000884842	0.013786	0.0066126	2.74394e-05	0.00462488	0.00654509	0.15272	0.025769	0.00692092	0.0034854	0.000666561	0.00049487	0.000893745	0.000146468	0.00692034	0.000296037	0.00343517	0.00614343	0.000826325	0.00496557	0.00316966	0.00552422	0.0151455	0.00239491	0.0045734	0.0112237	0.00170344	7.89202e-05	0.00134364	0.00244667	1.35709e-05	0.00347629	0.00230834	0.00115669	4.85875e-07	0.000788615	0.00150126	0.000183561	6.53609e-05	0.00179195	
0.162776	0.164768	0.157486	0.158709	0.112155	0.1096	0.140561	0.166398	0.115217	0.128794	0.166289	0.140257	0.174723	117.016	113.695	115.851	114.187	116.426	118.771	116.39	118.265	117.046	117.219	114.992	116.058	116.618	115.242	112.857	117.987	111.782	118.437	114.531	112.379	113.387	104.441	118.077	117.606	117.013	117.704	118.025	0.164873	0.177847	0.171923	0.167621	0.145773	0.147388	0.135866	0.148136	0.182997	0.17315	0.151327	0.147433	0.127074	
0.00124765	0.000179383	0.000744139	0.0287959	5.15267e-12	0.000563902	0.000916954	0.000213607	0.00469626	0.00509793	4.47349e-09	3.92571e-06	0.00113865	0.00162189	2.89482e-06	0.000497269	3.55387e-07	0.0206677	0.0207689	6.94925e-06	7.06221e-05	6.03874e-07	1.81965e-07	0.00024591	0.0380348	0.00138376	0.00127672	5.79743e-05	0.000924144	0.0032942	0.000258708	0.00133371	0.00149832	4.48189e-05	0.00151335	0.00057673	3.41344e-05	8.41494e-07	0.00553613	0.00117628	5.60127e-08	4.5328e-05	1.22538e-07	0.000157094	0.0114835	0.00647204	0.0075145	0.000252682	2.7812e-07	0.000645704	7.50299e-06	1.63438e-05	0.00058164	
0.0449951	0.0425872	0.0601349	0.0159453	0.0336564	0.0370452	0.025928	0.0328797	0.0250036	0.034542	0.0202536	0.0200257	0.0175988	0.0506231	0.0559989	0.152966	0.0391088	0.0300996	0.0674552	0.0524312	0.0555545	0.0669779	0.0690501	0.030534	0.0978289	0.0744917	0.466871	0.122224	0.272505	0.0172144	0.180164	0.0601592	0.0259371	0.0289915	0.0649236	0.0690123	0.0310967	0.0206082	0.0764809	0.11225	0.0500129	0.0292185	0.0605029	0.0138002	0.0209133	0.0248538	0.0127246	0.05996	0.0399404	0.0302892	0.0442204	0.0233351	0.0227722	
0.0234586	0.0340873	0.0382634	0.0257389	0.0294137	0.0202714	0.022385	0.0310844	0.0220312	0.0375391	0.0364475	0.0236714	0.0501143	0.0345574	0.0181355	0.120482	0.0486567	0.0268864	0.0205161	0.0642153	0.0416028	0.0522635	0.0669806	0.0765592	0.032136	0.0467362	0.040503	0.042761	0.03057	0.0504704	0.0940213	0.020922	0.0560258	0.0395421	0.0281013	0.0334902	0.0489946	0.0343238	0.0149763	0.0357184	0.0476538	0.0239059	0.0336957	0.174167	0.15114	0.059915	0.0426201	0.0603695	0.0152568	0.077476	0.137108	0.0713361	0.129489	
