0.038762	0.0611912	0.0518428	0.0741488	0.0738371	0.0549493	0.0733109	0.0692596	0.0899892	0.0309551	0.0632879	0.0541822	0.838477	1.82878	0.795536	1.10006	0.457813	0.23637	0.400242	0.897214	0.0654003	0.102199	0.0448956	0.366999	1.04636	0.0143079	1.75625	1.79686	1.02309	0.267042	0.714424	0.417305	0.0428818	0.175393	0.0686136	0.500412	0.0767244	0.0448756	0.0457055	0.0949103	0.0755031	0.0664685	0.0612767	0.0986508	0.0499038	0.0900363	0.068003	0.0497166	0.0523084	
0.0105165	0.0427195	0.101351	0.0415055	0.0606376	0.0507034	0.038076	0.0363409	0.027343	0.0602129	0.0550191	0.0491362	0.0710003	0.12487	0.18797	0.86541	0.17267	0.119073	0.161147	0.131963	0.17915	0.13769	0.0426829	0.177735	0.16849	0.100414	0.291155	0.23889	0.649212	0.0712751	0.449462	0.102809	0.0536662	0.0260252	0.0657038	0.218153	0.0931185	0.0874972	0.0719581	0.209071	0.0788886	0.0740891	0.0760807	0.0634208	0.131269	0.128594	0.235615	0.135025	0.0772223	
0.0540723	0.058134	0.0174168	0.0371311	0.0566817	0.0498909	0.0631643	0.0303724	0.0751986	0.0199837	0.0560273	0.0476023	111.332	91.4645	76.2811	0.060893	68.7128	90.8882	90.0921	50.5042	10.0999	0.088649	112.189	88.0695	57.6115	79.9458	17.7173	55.7306	62.8466	0.189978	1.51641	97.6868	32.2801	101.035	47.7995	113.569	111.77	0.0151875	0.0512244	0.0305303	0.0741292	0.051542	0.0913908	0.057371	0.0347546	0.0506922	0.0392192	0.0279272	0.0323979	
0.115689	0.172556	0.084825	0.170341	0.0544709	0.0485905	0.0633138	0.078988	0.0586375	0.18753	0.0558988	0.0887506	0.0549072	0.105741	0.134594	0.484624	0.169574	0.151733	0.134845	0.502152	0.266134	0.0955994	0.220977	0.0699235	0.119402	0.208554	0.155678	0.0501359	0.0629814	0.156375	0.0916231	0.3366	0.081584	0.238667	0.111946	0.146315	0.0649112	0.0945367	0.0724043	0.047248	0.266912	0.0771848	0.330802	0.194444	0.0939026	0.0956215	0.0466102	0.19005	0.333812	
0.123052	0.0682996	0.0969646	0.138247	0.103608	0.126366	0.123173	0.0633602	0.0658545	0.0585217	0.105084	0.118927	2.0956	5.24396	3.15191	3.23124	0.612655	0.484575	0.560537	0.491586	1.99455	2.49049	0.545983	0.263129	0.759789	0.74239	2.77251	1.17989	0.953836	0.193336	0.603214	0.400969	0.893625	0.277505	0.328315	0.089136	0.960158	0.0521516	0.0300407	0.139925	0.121718	0.0855744	0.109209	0.137827	0.0899684	0.150078	0.0975292	0.106345	0.0957297	
0.0381026	0.0466877	0.114397	0.0508933	0.0594504	0.0560702	0.0733226	0.0372589	0.0891676	0.0340074	0.0946751	0.0454511	0.0322557	0.043118	0.15526	0.0460666	0.0345737	0.0409334	0.113403	0.0994349	0.0834174	0.0900729	0.0327167	0.162239	0.0548305	0.151223	0.0536722	0.139404	0.019815	0.0564628	0.118797	0.0543822	0.136379	0.0571172	0.254808	0.0669208	0.0272612	24.5448	2.42127	3.22292	9.60099	0.255511	0.874716	0.0813772	24.1852	18.697	0.382758	19.3742	1.61838	
0.136865	0.0913278	0.121496	0.145619	0.116038	0.076055	0.168378	0.102056	0.113845	0.0782346	0.109448	0.147802	1.79996	16.8682	35.2831	111.689	48.0334	25.4352	22.9982	61.866	106.223	111.924	0.382736	26.8651	57.7526	34.9283	94.4977	58.0373	51.6211	116.057	114.239	18.1749	83.5824	12.3954	67.5488	1.85175	2.92671	0.130062	0.173999	0.172162	0.25493	0.143487	0.343899	0.179049	0.150909	0.116652	0.218007	0.0884271	0.108594	
0.0826182	0.0852832	0.0902375	0.174183	0.0756025	0.155737	0.134971	0.0965943	0.0925835	0.113245	0.142018	0.102963	0.313408	0.793196	0.176284	0.193214	0.17316	0.478639	0.137345	0.297173	0.417445	0.285779	1.02218	0.453127	0.878106	1.03399	0.44406	0.109067	0.686209	0.291557	0.414596	0.238028	0.321603	0.491824	0.841878	0.182851	0.613709	0.347167	0.218567	0.387498	0.298495	0.259358	0.15812	0.413527	0.214779	0.363373	0.200646	0.538899	0.242741	
0.0437244	0.0501234	0.0586028	0.0314088	0.0507076	0.0421399	0.068877	0.0471993	0.0550107	0.0470284	0.0872841	0.036031	0.315596	0.0448747	0.176913	0.0834818	0.0861184	0.116288	0.10603	0.0909334	0.0595112	0.0615081	0.210829	0.144503	0.604799	0.0466064	0.0863866	0.229533	0.188281	0.0612017	0.0565422	0.164102	0.0320748	0.116263	0.0534575	0.203416	0.0170085	2.02479	22.1561	20.2166	15.6553	24.0748	24.5806	25.7628	2.48421	15.6829	25.5766	9.8004	24.3382	
0.0438851	0.0196278	0.0467291	0.0392623	0.0324323	0.0506358	0.0150634	0.0472752	0.0218774	0.0340188	0.0331188	0.0466774	0.0810399	0.0266415	1.11482	0.329461	0.16013	0.0474038	0.118527	0.456057	0.0176495	0.495305	0.185406	0.189695	0.0203406	0.210945	0.663701	0.0150019	0.0423164	0.142246	0.0366616	0.114799	0.0280829	0.274551	0.309633	0.169055	0.401553	0.0834896	0.0210147	0.0337613	0.0644296	0.0971166	0.074175	0.0276299	0.0373082	0.066425	0.0333111	0.0144607	0.0364965	
