0.0256145	0.0119943	0.010029	0.0294712	0.0420228	0.0345616	0.0132315	0.015589	0.107907	0.0133952	0.0369893	0.0548732	0.0471048	0.048855	0.0419003	0.0275829	0.0310458	0.0324283	0.0226273	0.0374076	0.0526262	0.0821382	0.0161989	0.0142943	0.0853923	0.0524695	0.011312	0.0118161	0.0310983	0.0222053	0.0398858	0.0231285	
0.00196331	0.00276793	0.00682427	0.00145745	0.00232854	0.00107617	0.00473775	0.00705784	0.0103444	0.00082273	0.00753761	0.0017491	0.000199105	0.00183395	0.000563027	0.036428	0.000545302	0.119384	0.0111607	0.00321078	0.0029593	0.0029234	0.000220062	0.00582067	0.000487275	0.00179636	0.015448	0.00108216	0.00280194	0.00321809	0.0100377	0.0051898	
0.0139994	0.031334	0.00539249	0.0112129	0.00588827	0.0108253	0.00179083	0.111365	0.00796272	0.0267046	0.104309	0.194327	0.0563975	0.0176719	0.0246296	0.00303582	0.0260665	0.0422735	0.0206318	0.0225219	0.14538	0.0673689	0.0326571	0.0340524	0.047522	0.0172666	0.0243796	0.093982	0.00420882	0.0215192	0.0154434	0.0180852	
58.1403	58.3189	57.7901	58.4227	58.8043	58.7326	58.1896	59.0473	0.0995098	0.0988471	0.0672042	0.0617792	0.0902736	0.0748307	0.0780572	0.0983908	0.102708	0.115945	0.0883246	0.111397	0.099564	0.0784475	0.0996524	0.105705	0.125493	0.0986411	0.0751481	0.0662758	0.120486	0.0734652	0.0909263	0.126804	
9.58555e-05	0.0263023	0.01868	0.00348313	0.00178879	0.00725668	0.00114947	0.00293422	0.0234561	8.69282e-05	0.00362885	0.00217303	0.00991977	0.015977	0.00144544	0.000933676	0.0527348	0.00181775	0.00585455	0.00922568	9.26225e-05	0.000998511	0.000127562	0.00372122	0.0134842	0.00886117	0.0074679	0.00429526	0.00529125	0.00921082	0.000493469	0.0066204	
0.0758238	0.117215	0.0567599	0.0361517	0.0728268	0.0825517	0.0905353	0.0733827	0.0972421	0.0606567	0.0772514	0.0566822	0.0999836	0.0494467	0.0910741	0.0932446	0.0923379	0.111978	0.103635	0.0655614	0.147749	0.0728367	0.0948001	0.0672748	54.4924	57.3763	58.9804	55.7435	56.1241	50.653	56.5639	58.3624	
0.00290744	0.00219973	0.0157826	0.00716852	0.0057711	0.00135839	0.000652814	0.000660717	0.0210522	0.00489106	0.00201223	0.0405472	0.00705523	0.0162147	0.00587895	0.0265676	0.0194384	0.00138236	0.000613955	0.00094033	0.00309004	0.00154258	0.0104632	0.000370168	0.00138248	0.00583128	0.000891674	0.00262816	0.00163169	0.00371492	0.00207904	0.00828166	
1.99924e-05	0.001961	0.00301643	0.000428259	0.00300853	0.0357604	0.01301	0.0308354	0.00314731	0.00242006	0.0622679	0.0131837	0.00775833	0.00567211	0.00744762	0.00941543	0.000709378	0.0198287	0.00189842	0.00542975	0.00101548	0.00989159	0.00148855	0.00165432	0.00277245	0.00170254	0.00484726	0.000316038	0.00221521	0.000120509	0.0164372	1.13981e-05	
0.000166577	0.000144234	0.000723158	0.0010695	0.00139305	0.0204832	0.00472447	0.000735961	0.00466491	0.00455841	0.00392734	0.00316017	0.00048651	8.49733e-05	0.0550497	0.00163771	0.00149924	5.46864e-05	0.00183117	0.00455117	0.000116351	0.0297641	1.63141e-06	0.0019652	0.00278257	0.00386763	0.00360234	0.0466746	0.0024235	0.00205056	0.00852305	0.00154418	
0.00590751	0.0190629	0.00177585	0.00714554	0.00881523	0.00548518	0.00213866	0.00768452	0.0374067	0.0101259	0.0121797	0.00121026	0.0352795	0.00264734	0.00267323	0.000240236	0.00543878	0.00550436	0.00256875	0.00125127	0.00920383	0.0220456	0.00743146	0.0172015	0.00771876	0.00539879	0.0201018	0.000714564	0.00929317	0.000686567	0.0157767	0.00934366	
