0.0323823	0.0155561	0.0187735	0.00857638	0.0178448	0.00396926	0.00983595	0.00524715	0.0203326	0.0095686	0.0311004	0.0179223	0.002801	0.00415324	0.00717955	0.0173426	0.0442043	0.000898059	0.0103908	0.015428	0.00353203	0.0356626	0.0102674	0.0231407	0.0103543	0.0115221	0.107243	0.00521292	0.0352718	0.00442004	0.0141065	0.00222113	0.0145429	0.0146424	0.0142734	0.00958587	0.00457309	0.0099796	0.0289283	0.0133291	0.0183666	0.0463103	0.0113869	0.00493163	0.0184243	0.00167224	0.0158678	0.00316121	0.00367233	0.00400496	0.00156616	0.00309301	
0.0040965	0.0233401	0.00574068	0.00293756	0.00685519	0.0138837	0.00291005	0.00401624	0.02351	0.010891	0.00935288	0.00219205	0.00278944	0.00273173	0.0191382	0.000377079	0.0042118	0.00867256	0.0033524	0.0462423	0.0127725	0.0119757	0.000410664	0.00409909	0.0239504	0.00931491	0.00554822	0.00571206	0.00461754	0.0371502	0.00451882	0.0541133	0.000229013	0.00677921	0.00149949	0.000364954	0.0155149	0.00359491	0.00333554	0.0076996	0.00448078	0.00138088	0.000403506	0.00156042	0.00461522	0.000488248	0.015515	0.00195426	0.00207693	0.00544448	0.000475225	0.00730735	
3.22898e-07	0.00134482	0.000591106	0.000736174	0.000135385	0.000324475	0.000413823	4.57625e-07	0.0023902	0.000354306	0.0136455	4.98982e-07	3.76728e-05	9.47329e-07	4.76829e-05	4.56479e-05	4.14532e-05	2.23896e-06	3.85099e-07	0.000676121	0.000362944	0.00107373	1.42134e-07	1.11869e-06	0.000190847	0.000135169	0.000140645	2.37772e-06	0.00021785	1.92311e-05	0.000488617	0.000168764	0.000181191	4.66213e-05	2.04205e-05	2.44316e-05	3.34595e-05	0.000690818	5.61835e-05	2.5483e-06	3.90259e-07	3.33671e-05	4.65575e-05	4.59526e-05	0.00392774	1.966e-05	0.00279648	0.000262706	0.000601325	1.49099e-05	0.00444913	5.70647e-05	
58.1026	58.34	58.9312	59.4223	59.6233	59.4436	58.9953	58.6339	57.7829	58.0789	58.3962	58.8967	58.8882	0.187275	0.119261	0.115399	0.125059	0.119034	0.0918958	0.0768269	0.0852314	0.105212	0.0938362	0.110558	0.0903002	0.0744276	0.148046	0.114106	0.105715	0.122835	0.130287	0.0801521	0.182859	0.0808283	0.107586	0.128688	0.0846661	0.110087	0.134934	0.131916	0.087211	0.177045	0.141127	0.0873021	0.119001	0.117487	0.0932927	0.0638161	0.111791	0.0867365	0.105504	0.132408	
9.91872e-08	1.52501e-06	5.82439e-07	5.39038e-05	6.99329e-15	7.07661e-06	1.14206e-07	7.42777e-06	1.52244e-05	1.03174e-06	6.65314e-06	0.000340874	4.89787e-11	7.50729e-06	7.5883e-07	0.000134604	6.72775e-06	0.000196575	1.05179e-05	8.7098e-13	0.000708857	5.77114e-12	0.000616692	2.5869e-09	1.45109e-10	1.23883e-10	2.13789e-09	5.63619e-09	8.14412e-06	1.24609e-11	4.96113e-07	4.2488e-06	9.31857e-07	0.00161142	1.10974e-11	0.00020406	0.00246901	1.21488e-06	0.000674505	0.000980356	1.18763e-11	0.00452114	1.16364e-07	3.65397e-07	2.27357e-12	3.97748e-09	1.13276e-10	3.42549e-05	0.000182162	2.32306e-06	0.000112035	3.00585e-05	
0.0894975	0.104614	0.0979032	0.0578695	0.0750561	0.0815445	0.106327	0.0614551	0.0800716	0.110226	0.0658059	0.0894878	0.0611693	0.0857486	0.0937893	0.0539103	0.0709666	0.0791663	0.108162	0.046249	0.11244	0.090852	0.136581	0.0836227	0.120628	0.0831268	0.0644367	0.103154	0.115464	0.100915	0.0992632	0.106443	0.0990341	0.108749	0.0859235	0.0828322	0.0988969	0.0686043	0.0940428	57.6794	59.48	57.5612	58.6547	58.0663	59.2592	58.9015	58.1055	58.883	57.4183	58.0424	58.2987	58.6103	
2.37572e-08	0.00387311	0.000107226	5.16047e-05	0.0033491	0.0498055	2.2318e-05	0.0009213	0.00597767	5.56799e-05	0.000699596	2.33222e-05	5.00661e-07	2.53033e-05	4.11337e-06	0.000354037	0.00715384	6.07629e-05	0.000120005	0.00134398	7.27208e-05	5.58667e-07	9.57889e-05	5.99952e-06	3.1484e-07	3.60553e-08	0.00287715	0.000128862	0.000795699	0.000363607	0.0196571	2.50492e-06	0.00222457	0.000162052	0.000424822	5.46721e-06	4.38366e-05	0.00020031	0.00018708	0.000596889	0.00556968	2.66604e-08	4.59371e-05	0.0137578	0.000539863	0.0143231	0.00114407	1.66354e-07	0.00826007	4.81028e-05	0.00012157	0.0684233	
0.0078833	0.000729788	0.00180755	0.00295903	0.00868493	0.00421274	0.00771719	0.00955764	0.000585735	0.0195992	0.00444382	0.00294102	0.00739899	0.0412233	0.00686158	0.0324	0.00906397	0.00625438	0.00185744	0.00372357	0.000390063	0.0152861	0.0270346	0.0101871	0.00320803	0.00386725	0.0126536	0.00226014	0.00593064	0.0261048	0.00432718	0.0132036	0.0266001	0.000495983	0.00939947	0.00425623	0.010852	0.0190736	0.0226249	0.00300751	0.00331397	0.00790058	0.0154688	0.0186199	0.040063	0.0265082	0.00987151	0.0020357	0.00364529	0.0363425	0.0119604	0.00213638	
1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1.20018e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	9.03729e-11	1e-15	1e-15	1e-15	2.20489e-11	3.01589e-06	1e-15	1e-15	1e-15	2.57839e-12	1e-15	1e-15	1e-15	1e-15	2.58289e-10	4.75035e-12	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15	2.60402e-15	1e-15	1e-15	6.77258e-10	0.000721298	
0.000521425	0.000544441	0.000131912	0.00669569	0.000442407	4.31676e-07	0.000138744	0.00211485	9.77961e-05	0.00352873	0.000524486	0.00519343	0.000218063	0.0257454	0.00146324	0.000280499	0.00153262	0.00162213	2.20863e-05	0.00148187	4.346e-05	0.00191696	9.40444e-11	0.00246521	0.00580166	0.011902	8.06672e-05	1.33304e-05	0.000119356	7.36655e-07	0.0233758	0.000881658	0.00303285	6.76321e-06	9.34968e-06	0.0108024	5.74116e-05	0.0013519	3.28666e-05	0.000517183	0.00144458	0.000183221	0.00270333	0.000192055	0.00343223	8.0467e-11	0.000958656	0.000961773	0.000794047	0.000665744	0.000466786	0.00097347	
