0.0511945	0.100722	0.0577874	0.0294314	0.0313743	0.0402041	0.0487777	0.0177226	0.0485192	0.0398957	0.0132014	0.0268755	0.0368819	0.0441568	0.0933163	0.028311	0.0747498	0.0835158	0.0290901	0.108575	0.0723669	0.141817	0.107893	0.0452511	0.0705992	0.0615993	0.0280341	0.0151202	0.0764926	0.0848644	0.179574	0.0248103	0.153666	0.0580601	0.0532074	0.0279652	0.0769865	0.0348521	0.0554384	0.142914	0.0444722	0.0333228	0.0547022	0.101523	0.0167896	0.0158086	0.0292105	0.0883868	0.099621	
0.000941825	0.00922839	0.00703252	0.0185162	0.00932967	0.00873211	0.00105722	0.00345486	0.00221452	0.00461221	0.0101215	0.00360736	0.0173669	0.00777851	0.000685082	0.0622016	0.0382595	0.0107388	0.000111522	0.00937148	0.00145431	0.00800074	0.000251713	0.0414208	0.00467585	0.00402429	0.00868326	0.00409569	0.00356034	0.00876001	0.00498164	0.00935494	0.00113515	0.00483363	0.018807	0.00286676	0.00421024	0.00028022	0.0258779	0.00625091	0.00310102	0.00829224	0.00622621	0.018107	0.00292998	0.00871823	0.0103569	0.0705526	0.00190164	
0.003	0.0020444	0.00220816	0.032877	0.00134906	0.000980659	0.00441539	0.000678341	0.00237016	0.00723594	0.00087139	0.00192155	0.00435208	0.000826726	0.00291579	0.00482449	0.00247051	0.000799703	0.00819896	0.00765923	0.0011577	0.00965613	0.00724805	0.0023899	0.00921726	0.0018538	0.00165821	9.29308e-05	0.00280554	0.000701501	0.0140292	0.00701368	0.0118571	0.00363373	0.0043665	0.0158853	0.00934597	0.000598546	0.00184108	0.00486237	0.00306519	0.00223291	0.00433801	0.000174233	0.00306847	0.0171504	0.00247724	0.00203095	0.00638477	
57.2195	59.2355	58.2711	58.4606	58.6266	58.2047	58.2862	57.9318	58.3807	58.4507	58.2541	58.7266	0.160853	0.0971834	0.0939262	0.0824179	0.113978	0.133235	0.154024	0.0998508	0.0898969	0.11478	0.122066	0.0739629	0.0904409	0.1043	0.0929059	0.0934624	0.116382	0.116061	0.102266	0.103304	0.0868637	0.151465	0.111929	0.0736798	0.115722	0.0905472	0.104466	0.0745599	0.127003	0.111444	0.11608	0.0921288	0.128367	0.0778216	0.0959079	0.114923	0.0717452	
0.00669162	0.00488713	0.0055509	0.0147903	0.00623843	0.020451	0.00596382	0.00217589	0.00870426	0.0111561	0.018986	0.0178763	0.0712047	0.144999	0.00531853	0.00883964	0.00852426	0.000749638	0.0538566	0.0232482	0.0342227	0.00446875	0.0163792	0.0588164	0.0599961	0.0267599	0.00726453	0.00446719	0.0518809	0.0107536	0.371755	0.0139794	0.00526554	0.154109	0.00737539	0.00640998	0.0258282	0.00397933	0.00276853	0.00493285	0.00887271	0.0242028	0.00223787	0.0110839	0.0176595	0.00834573	0.00206055	0.0145997	0.00361913	
0.0818343	0.102156	0.0713136	0.0547189	0.0821337	0.046339	0.0591242	0.053841	0.105133	0.0739616	0.0625915	0.0551444	0.0714056	0.0662892	0.0655512	0.0743045	0.0637821	0.116687	0.0644691	0.0935149	0.0635006	0.0629686	0.0808205	0.0635314	0.0839607	0.0582761	0.109533	0.0863768	0.0815664	0.0651789	0.100266	0.092996	0.0885958	0.0636664	0.0689148	0.101967	0.0659156	58.5277	58.2789	58.276	58.9169	58.1658	57.7578	57.2237	59.3757	58.851	57.7571	58.309	56.4599	
0.0149804	0.000339554	0.00835751	0.0112996	0.00375873	0.010035	0.0492058	0.00497757	0.0248822	0.000677807	0.0154797	0.0119338	0.00907742	0.000911994	0.00299163	0.0108567	0.0198547	0.00606313	0.00546179	0.00242361	0.000239708	0.00286871	0.0117545	0.00958635	0.000687638	0.0340564	0.0131652	0.00885817	0.037927	0.00773988	0.00679163	0.00361899	0.00771611	0.0033118	0.0121468	0.00473307	0.00410697	0.0018248	0.0045669	0.00813444	0.00479973	0.0313968	0.0202219	0.00959212	0.00466433	0.00729348	0.000972009	0.00222584	0.000842548	
0.00161103	0.00890819	0.00809037	0.00127199	0.000542573	0.000112972	0.0048924	0.000813144	0.00312974	0.0138305	0.0161559	0.00382711	0.00821321	0.000284638	0.00070447	0.00355328	0.00172652	0.0179009	0.0092756	0.0104939	0.00477259	0.00647711	0.001905	0.000454405	0.00535732	0.039105	0.00500419	0.0139996	0.00605759	0.001769	0.0632449	0.00884284	0.0177925	0.00173447	0.0226803	0.00819026	0.0111793	0.00020285	0.00057584	0.00421189	0.00818811	0.000215992	0.00835228	0.00461755	0.00322483	0.00244852	0.00374571	0.00961877	0.00113118	
0.0115657	0.000308773	0.0136407	0.00706166	0.0039125	0.0111032	0.00371652	0.00740121	0.00382343	0.0074482	0.011968	0.000638865	0.00216084	0.0126832	0.000483932	0.0079446	0.0152778	0.00135874	0.0132952	0.00797457	0.015351	0.000480979	0.0105622	0.00174231	0.00112927	0.00434423	0.00579394	0.00634357	0.00666151	0.00464156	0.0204866	0.00376975	0.0152375	0.00644869	0.0045086	0.0105532	0.0026015	0.0062279	0.00904938	0.00104634	0.00228367	0.00653124	0.00605742	0.00202134	0.0203388	0.00559393	0.0103557	0.010939	0.00151633	
1.23121e-14	2.56056e-15	2.45622e-05	0.00016638	0.000397786	0.00139021	2.44237e-05	7.85827e-06	9.2174e-05	0.000125136	0.00196756	0.00352444	6.16173e-05	1.20372e-07	7.58785e-05	2.6149e-06	0.00250115	1.21716e-13	0.000441714	2.44329e-05	2.44278e-05	2.5534e-05	3.26911e-10	1.17094e-10	7.34781e-06	0.000256827	1.68103e-07	0.0174788	1e-15	0.000623883	4.56694e-07	2.60032e-07	2.82942e-05	0.00731841	1.10436e-15	1.33829e-05	1.06734e-05	3.44083e-11	4.93987e-05	0.00264192	0.00202667	0.00559212	8.85253e-05	1.83173e-05	3.89757e-15	1.138e-06	0.000284541	0.000319609	2.63263e-09	
