0.00173844	0.00471689	8.76711e-05	0.00647013	2.67628e-05	0.0262058	0.000752705	6.0211e-05	0.000949923	0.00390437	0.00337153	0.000699053	4.83895e-05	0.00190149	0.00251782	0.000677329	0.00103984	0.00757029	0.00578172	0.00503961	0.00313119	0.00222607	0.000159262	0.00459002	0.0223248	0.0286698	2.51415e-05	0.024478	0.00659101	0.000424639	9.1353e-05	0.00011455	0.000806358	0.00443868	0.000103563	0.00101211	0.000498605	0.000954275	0.00655079	0.00065249	3.52662e-05	
2.35294e-08	0.000960566	1.5907e-07	1.76547e-06	4.14144e-07	1e-15	2.48362e-05	1.65275e-09	1.52958e-10	2.6378e-06	7.63415e-15	2.31245e-15	3.02755e-15	2.9485e-10	1e-15	5.36777e-13	2.66473e-10	2.72391e-10	7.60951e-11	0.00026855	1.71636e-13	1.00746e-15	1e-15	0.000438906	1e-15	9.0753e-13	0.000338739	0.00119268	1.08556e-13	2.14206e-15	1.61549e-09	1.37214e-05	2.8186e-07	4.40809e-11	8.75284e-09	0.000355767	4.63954e-06	4.41092e-05	5.80688e-13	1.81634e-05	7.21774e-05	
1.01091e-15	0.000175943	1e-15	9.8452e-15	3.06977e-09	9.56245e-13	5.69285e-07	9.21443e-10	6.85969e-07	0.00147535	0.000864226	1.32971e-08	5.71337e-05	5.40161e-14	1.55338e-09	1.01412e-06	2.64676e-11	7.72067e-10	0.000447845	1.0797e-07	2.2128e-07	1e-15	1e-15	1.00331e-15	7.47385e-05	1.4497e-09	2.61003e-11	1e-15	2.53737e-13	2.82444e-08	6.47115e-09	0.000595061	2.63206e-15	4.51407e-11	0.00270154	1.70874e-14	8.47603e-10	2.39492e-05	1.31291e-05	2.54275e-07	2.92538e-11	
58.7702	59.5066	59.0571	58.6282	59.028	57.898	58.5229	58.0084	57.7193	58.2869	0.0603198	0.0842215	0.0772989	0.0845846	0.0756132	0.0835643	0.110361	0.114717	0.0680567	0.0598392	0.072638	0.100531	0.08132	0.144789	0.0902854	0.0280068	0.0520143	0.0619043	0.0903963	0.0626851	0.0856575	0.0305532	0.0802765	0.0776383	0.0619545	0.0722766	0.0550636	0.0812828	0.0553508	0.0759718	0.139359	
3.06629e-08	1.84356e-09	4.07251e-11	1.39404e-08	2.17537e-05	8.61046e-07	0.00123855	1.48953e-05	0.000177779	4.77923e-05	4.52537e-09	0.000341219	2.96735e-11	1.84804e-08	0.00189506	1.56406e-05	4.8848e-14	1.08901e-07	2.27948e-06	1.02926e-15	0.000371871	6.90813e-05	0.000303103	7.8837e-08	0.000905116	3.86567e-11	0.042144	0.000239533	0.00057219	0.000113492	4.88844e-15	3.65989e-11	0.000515949	2.51436e-05	0.000661624	0.000542322	4.03982e-05	3.90327e-14	1.23917e-15	0.0026077	1e-15	
0.0860927	0.0413196	0.0221666	0.0469932	0.0547592	0.0642592	0.0454861	0.0429159	0.0516298	0.0415263	0.0588937	0.0493917	0.0611592	0.0427467	0.0540965	0.0305575	0.0678753	0.0504286	0.0777025	0.0476755	0.0266263	0.0443316	0.026063	0.0346176	0.0600508	0.0669465	0.0658068	0.0394031	0.0446787	0.0262883	0.0287213	58.2119	58.2873	59.4409	58.9698	57.8247	59.0533	58.5545	58.3143	58.5194	57.9748	
8.1178e-05	0.000206533	3.09939e-07	2.24291e-05	4.60042e-08	0.000766916	0.00012894	2.52673e-08	1.94253e-05	0.00425728	1.67167e-05	0.00436701	0.0016446	0.00121542	0.000422512	1.22463e-07	9.43617e-10	9.95334e-09	2.19611e-07	0.00154972	0.00176745	0.000492492	2.3277e-06	2.69436e-06	3.00705e-05	7.35888e-06	0.000109945	7.71211e-06	1.84127e-10	0.000169907	0.00126127	0.00122546	1.58783e-06	0.00012054	2.52415e-06	1.44628e-05	3.2331e-06	0.00206989	4.16051e-07	2.00111e-06	0.000819021	
0.000159325	0.00221312	0.008375	0.0398027	0.00488192	0.00116003	0.0126416	0.000301349	0.000199458	0.00132252	0.00215235	2.82793e-05	0.00124177	0.000362955	0.00154632	0.000650498	0.0002269	0.0024849	1.00802e-05	7.06433e-07	0.00197597	0.00514485	0.0207346	4.15084e-05	0.000813168	0.00174274	0.000453257	0.000355124	0.00297459	0.00163109	0.0082221	6.26442e-05	0.00269375	0.000679414	0.000439625	0.00342986	0.00274264	0.000277218	0.0117086	0.0143662	0.0027836	
1.387e-12	2.19534e-05	1e-15	0.00575838	1e-15	5.37362e-12	6.58013e-10	0.00292665	2.04474e-14	1e-15	2.39557e-06	6.1189e-12	1.34863e-14	0.000363005	1e-15	1.00366e-15	8.11484e-07	1.25749e-07	0.000425838	0.000201019	1.20903e-06	2.17336e-08	2.66749e-07	4.89054e-15	1.00665e-15	1.01725e-12	1e-15	2.42809e-07	1.16924e-12	1.16262e-15	1.17636e-08	1.22365e-09	1e-15	1e-15	5.20409e-15	0.00390536	0.000250033	2.13808e-14	2.20905e-05	9.15496e-10	0.00538179	
0.0160158	0.00276133	0.00318763	0.00243047	0.0042054	0.00778511	0.00125758	0.00578667	0.000689748	0.0151378	0.0037626	0.00908618	0.00874152	0.00107567	0.00381171	0.00321389	0.00950295	0.000804319	0.00914897	0.0106145	0.0063986	0.00467881	0.0011601	0.0477693	0.0031201	0.00255508	0.0211038	0.00074424	0.00775146	0.0028521	0.00106062	0.0027212	0.00418883	0.00125209	0.0012777	0.0108698	0.00704806	0.000346287	0.0078278	0.00239302	0.00864412	
0.00553307	0.00212137	0.00549719	7.44778e-05	0.00397553	0.00110715	0.00138745	0.00423348	0.0125698	3.63641e-05	0.00150531	0.0216331	0.000390584	0.0108066	0.000428327	0.0309549	0.00369626	0.000804238	0.000181527	0.00680374	0.000232767	5.46568e-05	0.191175	0.00131899	0.00058962	0.000226885	0.0164874	7.33382e-05	0.00201267	0.0112059	0.00868299	0.00511556	0.00016827	0.00237626	0.00241496	0.00194918	0.0110383	0.00460259	0.000316897	0.000599053	0.000382064	
1e-15	0.000358742	3.55911e-10	1e-15	0.000510026	1e-15	1e-15	1.96298e-15	1.43682e-08	1.60091e-10	5.87973e-12	0.0012602	1.28766e-09	1e-15	1.92957e-10	3.59002e-10	1.75267e-09	5.83427e-13	2.36861e-13	2.12013e-08	2.77589e-06	1e-15	1e-15	1e-15	1e-15	8.56205e-13	1.52744e-07	6.93946e-13	1.09149e-15	1e-15	1e-15	5.50558e-07	1e-15	1e-15	7.82849e-07	2.19101e-10	1.03839e-15	0.000249701	3.22581e-15	0.00186783	1e-15	
0.244448	0.208712	0.308988	0.254977	0.238275	0.262046	0.206409	0.237317	0.29815	0.254921	117.157	117.503	118.997	117.632	117.887	119.355	118.669	118.597	119.368	118.031	119.32	118.619	118.947	118.911	118.653	119.132	118.416	119.266	117.854	118.866	118.889	0.240966	0.285387	0.209542	0.289096	0.237922	0.27508	0.228952	0.273894	0.230708	0.242693	
9.40431e-11	1.29282e-06	2.44312e-10	0.00332359	0.00148781	0.00278337	1.52557e-15	3.29049e-10	8.65294e-10	7.77479e-08	2.93104e-05	0.00138851	0.000713906	0.000330025	5.20942e-09	1.3443e-11	0.00037013	0.00541151	0.0012206	2.16727e-09	3.41334e-09	8.98607e-06	5.34758e-12	0.00313753	0.00060102	3.98065e-08	0.000237448	2.82325e-06	6.60287e-14	1.44211e-10	1.57374e-11	8.40096e-06	0.00279547	0.00237796	1.3025e-11	1.13387e-12	0.000118915	3.34533e-06	7.89029e-09	1.04253e-05	7.21546e-09	
0.00283546	0.000345289	0.0068376	0.000399304	0.000571466	0.00076313	0.0129429	0.00392816	0.00503692	0.000285417	0.000458306	2.34763e-05	0.00593306	0.000220941	7.39941e-06	8.91977e-05	6.11611e-05	6.25496e-07	0.00184885	0.0123114	0.0113131	0.00135564	1.31669e-05	0.000581207	6.65217e-05	0.00538093	0.000760715	0.004126	0.000830309	0.00011557	0.0018427	0.000674755	0.000590701	0.000943571	0.0152549	0.0012619	1.20622e-10	0.004752	0.0028506	0.000639282	4.80848e-05	
0.00183832	1.58641e-06	2.66288e-05	8.00588e-07	1.93094e-05	3.0369e-07	6.95667e-06	5.90824e-09	0.000302397	0.0041086	7.80895e-05	1.8144e-05	6.37889e-10	4.24401e-07	2.53943e-05	0.00216904	0.012837	0.000424413	2.80964e-07	0.000739626	4.30198e-07	2.24686e-05	1.20303e-05	0.00521047	0.0466636	9.394e-05	3.59084e-05	5.22504e-05	2.17571e-05	0.00587754	9.82546e-05	0.000590461	6.83851e-05	0.000154778	1.38808e-05	2.55076e-05	5.79562e-14	0.00819461	8.80958e-05	5.39077e-09	0.00138453	
0.0119521	0.00450277	0.00207324	0.00172106	0.00970969	0.0165791	0.000738215	0.0339944	0.00186095	0.000418432	0.0436945	0.0904347	0.0788237	0.00621763	0.041882	0.00778941	0.00439431	0.000639812	0.0234465	0.0424154	0.0228917	0.0108149	0.000605977	0.0153588	0.00207291	0.0273774	0.0107792	0.00277095	0.0355881	0.00581383	0.000696854	0.00298676	0.00905715	0.00691549	0.014256	0.00622312	0.00240247	0.00991587	0.0102483	0.00877654	0.0105243	
0.021442	0.0298914	0.0218689	0.00601077	0.0133174	0.0255507	0.0136643	0.0429484	0.0152592	0.0137575	0.00938474	0.0164201	0.0573176	0.0127676	0.0299038	0.00737293	0.0147803	0.0143568	0.0539325	0.036411	0.0221278	0.108187	0.0456835	0.0913697	0.0121895	0.104057	0.00718495	0.010745	0.0199152	0.0146531	0.0259748	0.00800754	0.0102359	0.0450882	0.027213	0.0129912	0.0399643	0.029527	0.0149973	0.0677205	0.0606426	
1.06078e-08	2.24904e-07	1.78496e-07	0.000337138	0.000133653	0.000896598	7.89509e-06	2.43054e-07	1.38495e-05	0.000108939	1.86247e-09	2.16214e-05	1.81969e-08	6.89798e-08	0.000659227	0.000676627	1.77227e-06	0.000794498	0.000288419	0.005621	2.02942e-08	9.44042e-05	0.000579797	4.63866e-06	7.54945e-06	2.28477e-09	3.68874e-06	4.94633e-05	5.90768e-06	0.000459219	2.73197e-07	0.000201785	1.61377e-06	9.78756e-05	1.73451e-06	5.6634e-06	0.00911074	6.53979e-08	0.000133978	2.04825e-07	1.29729e-05	
2.16852e-09	1e-15	1.07582e-07	5.41049e-10	0.00278787	0.000250824	2.25766e-08	7.20358e-14	2.96774e-08	1e-15	0.00291194	5.75635e-05	1.01309e-15	1.75081e-15	1e-15	8.70983e-06	1.63697e-05	1.0179e-09	0.0205242	2.57798e-05	7.40367e-06	1.11864e-05	1.02508e-15	6.4909e-09	7.38284e-08	4.48633e-08	2.08942e-08	1.43622e-06	2.39252e-05	0.00196581	1.77441e-15	1.69782e-09	1.6347e-11	2.13441e-14	1.612e-05	0.000736489	3.99721e-07	5.09278e-07	0.000208229	0.00349775	1e-15	
