0.0221788	0.0188769	0.0211801	0.012028	0.0188613	0.019371	0.0143898	0.0176346	0.0174395	0.0157359	0.0228476	0.0134371	0.019599	0.0203515	0.0378517	0.0172507	0.0172048	0.0219081	0.0223993	0.0207029	0.0208391	0.0312459	0.0173593	0.0225546	0.0169685	0.0282458	0.0193373	0.0296328	0.0199615	0.0164998	0.0178442	0.0189577	0.015492	0.0327044	0.017364	0.0201929	0.0254763	0.0233498	0.0182938	0.0185366	0.0215802	0.0217439	0.0196105	0.0190189	0.028074	0.0294064	0.0209645	0.0174968	
0.0199939	0.0244939	0.0227764	0.0153335	0.0174991	0.029225	0.0173537	0.0280606	0.0202999	0.021907	0.0197563	0.0257884	0.0147139	0.0263805	0.0169878	0.0182368	0.0283474	0.0195925	0.0245421	0.0252165	0.0172774	0.0251791	0.0183434	0.014017	0.0152497	0.0216199	0.0205732	0.0201875	0.0157996	0.0149322	0.0164599	0.0257268	0.0194168	0.0228677	0.0335408	0.0223511	0.013813	0.022909	0.0192088	0.0216916	0.0204051	0.0143734	0.0201057	0.0177971	0.0257229	0.0190764	0.0260626	0.0187868	
0.0138615	0.0182739	0.0182134	0.0150829	0.0215293	0.0201327	0.0154458	0.0181874	0.0257758	0.0228341	0.0181787	0.0207507	0.023562	0.031671	0.0230658	0.027737	0.0200748	0.0157949	0.0196089	0.0193933	0.0178489	0.0274364	0.0212352	0.0206712	0.0264333	0.0171016	0.0188697	0.0203203	0.0189333	0.0208562	0.0175976	0.0325752	0.0161034	0.0165941	0.0260053	0.0219937	0.0227729	0.021817	0.0273916	0.0192087	0.0200847	0.0209422	0.028645	0.0181355	0.0171916	0.0145663	0.0188393	0.020656	
0.0732296	0.0755388	0.0680078	0.0696998	0.0859287	0.0740788	0.0804051	0.0732507	0.0852813	0.0733515	0.0741428	0.0824368	0.00157259	0.00100464	0.00147526	0.00130937	0.00277975	0.00461541	0.00202795	0.00540757	0.00257491	0.00344126	0.000738101	0.00730633	0.00431563	0.000663741	0.00172963	0.000844923	0.00216079	0.000869283	0.00143825	0.00374171	0.00111064	0.00175585	0.00364516	0.00145151	0.00202882	0.00312303	0.0034122	0.00365428	0.00116792	0.00144491	0.00160706	0.00140018	0.00353707	0.00209954	0.00218179	0.00101107	
0.014065	0.0126695	0.024623	0.0157205	0.0194772	0.0190246	0.0174627	0.0227104	0.0173411	0.019652	0.0218182	0.0172301	0.0236376	0.0206827	0.0175477	0.022652	0.0189873	0.0165187	0.0191119	0.0234238	0.0221804	0.04285	0.0338577	0.0255664	0.0143579	0.0204639	0.0211042	0.0169113	0.0250964	0.0206036	0.0267171	0.0195257	0.0143509	0.0180415	0.0423326	0.0225209	0.0159261	0.0197021	0.0143038	0.0210103	0.0179726	0.0164249	0.0198239	0.0235816	0.0187033	0.0191792	0.017727	0.0248087	
0.00187771	0.00318894	0.00263407	0.00244771	0.00314282	0.00295151	0.00294709	0.0033163	0.00277601	0.00431908	0.00275928	0.00345255	0.00146503	0.00145641	0.000666553	0.00382957	0.00121581	0.000818115	0.000693452	0.00463844	0.00175595	0.0011484	0.0027311	0.0010773	0.00474295	0.00207099	0.00160456	0.00514498	0.00324207	0.00208315	0.00212827	0.00330905	0.00165946	0.00229852	0.0012116	0.00180132	0.07204	0.061052	0.0808897	0.0573522	0.077796	0.0686114	0.0808575	0.0769638	0.0838045	0.0837986	0.0822963	0.0859317	
0.0294418	0.0299005	0.0165299	0.0139604	0.0201249	0.0252737	0.0164542	0.0218428	0.0245933	0.017941	0.0160697	0.0165973	0.0163592	0.0230003	0.0200103	0.0149972	0.0264956	0.0176238	0.0185553	0.0196356	0.0204623	0.021986	0.0248914	0.0209731	0.0213362	0.0234822	0.0123354	0.0216621	0.0261394	0.021141	0.0192761	0.0243415	0.0274183	0.0190036	0.0272573	0.0251048	0.0242945	0.0190837	0.0229682	0.0146408	0.0215363	0.017086	0.0128722	0.0180023	0.0208828	0.0237454	0.0181896	0.0244809	
0.0156001	0.0175841	0.0197754	0.0196835	0.0213825	0.0250793	0.0287809	0.0181424	0.0209338	0.0118296	0.0155939	0.0181943	0.0329094	0.0203874	0.0256351	0.0192267	0.0260764	0.0230393	0.0273707	0.0210605	0.0264065	0.024458	0.0248767	0.0203766	0.0139316	0.0147184	0.0174754	0.0245843	0.0190457	0.017847	0.0257452	0.0269232	0.0277534	0.0204014	0.0221462	0.0234576	0.0152778	0.0160617	0.0174043	0.0131493	0.0169239	0.0157264	0.0126537	0.0278425	0.0221459	0.0262669	0.021633	0.0164824	
0.0189727	0.0207569	0.0210227	0.0238206	0.0172065	0.0174525	0.0213803	0.017861	0.0142785	0.0284482	0.0183594	0.0180911	0.0237965	0.0167422	0.0228538	0.0217057	0.0217929	0.0217503	0.0211085	0.0226459	0.0170537	0.0192991	0.0207868	0.0180215	0.0276748	0.0173176	0.0230834	0.0190082	0.0191831	0.0195047	0.0220575	0.0246903	0.0205814	0.0197671	0.0196576	0.0181635	0.0256998	0.029003	0.0150025	0.0149668	0.0172873	0.0273079	0.0179827	0.0320479	0.0210338	0.0225697	0.0172733	0.023929	
0.0161306	0.0284442	0.0227087	0.0231941	0.0272096	0.0193991	0.0241305	0.0148174	0.0143744	0.0170796	0.0230743	0.0185111	0.0190435	0.0211821	0.0221822	0.0237512	0.0325985	0.0180706	0.0202501	0.0220188	0.0191911	0.0260929	0.0181517	0.019444	0.0150498	0.0202823	0.0267222	0.0233626	0.0240938	0.0255088	0.0171422	0.0210621	0.0248985	0.0254235	0.0216207	0.022011	0.0212399	0.0201804	0.0251597	0.0172046	0.0183269	0.0163821	0.0146549	0.0188591	0.0169176	0.0179216	0.0177882	0.0171372	
