0.0175713	0.0182159	0.0246793	0.0113752	0.0168434	0.0176134	0.0170818	0.00845016	0.0438797	0.0207352	0.0120692	0.0133141	0.0407539	0.00478034	0.0154267	0.0640135	0.0447805	0.0080399	0.0156032	0.00594226	0.0147007	0.0637958	0.0262299	0.0127851	0.020151	0.0265247	0.0427459	0.0126996	0.0134986	0.0193127	0.0949525	0.0769547	0.0653827	0.01328	0.0893375	0.00802636	0.127542	0.0139345	0.0246505	0.132666	0.135103	0.0613797	0.0528969	0.0307165	0.00765545	0.0313263	0.0771085	0.0186935	0.0283746	0.00756784	0.0698414	0.0287652	0.0309426	0.00957628	0.0145055	0.0248318	0.012924	
0.0100049	0.0256792	0.0236232	0.0303993	0.109416	0.0140946	0.0541987	0.0407017	0.00467056	0.087236	0.0453564	0.00852527	0.0203837	0.0143838	0.0618352	0.0915412	0.0170781	0.0419208	0.0503586	0.0533154	0.0104182	0.0764915	0.220883	0.0363709	0.147715	0.0546289	0.0274147	0.00858152	0.0516336	0.0141915	0.0512214	0.0293495	0.0525411	0.00869494	0.0640826	0.0897986	0.0601996	0.0192541	0.0703837	0.0131882	0.0219008	0.0423457	0.0329589	0.0198351	0.0240972	0.00662328	0.0426531	0.0105959	0.0289675	0.0113172	0.0571032	0.0402778	0.00824076	0.0135214	0.0192183	0.0315079	0.0314563	
0.0555768	0.0127118	0.0612132	0.016353	0.0195728	0.0364945	0.0414853	0.0337856	0.0756487	0.0118418	0.0287141	0.029955	0.0944661	0.0120139	0.10371	0.129501	0.0898147	0.0687271	0.192432	0.0832998	0.0885179	0.0437277	0.0132435	0.0352851	0.186585	0.0837762	0.0713265	0.0453698	0.0107378	0.0655446	0.0227139	0.0239804	0.0403879	0.071443	0.0685944	0.27177	0.00773441	0.0362969	0.0323734	0.0650994	0.112746	0.0990869	0.10569	0.0155463	0.0567246	0.0238391	0.0416265	0.0241686	0.0643999	0.033647	0.0146029	0.0327915	0.0217701	0.0184816	0.103203	0.066502	0.0386858	
58.4497	58.9815	56.8658	57.3708	57.7507	58.2898	57.9435	58.8466	58.6001	57.4772	58.151	58.0985	59.3564	58.3719	0.0654476	0.0749628	0.094596	0.0871496	0.06009	0.0640505	0.106254	0.0605586	0.0920993	0.119866	0.0612592	0.0783314	0.0706664	0.0660345	0.0685839	0.068469	0.0544482	0.0466774	0.0520703	0.0392909	0.103351	0.0954166	0.0760043	0.0960681	0.0900776	0.0739654	0.0588604	0.0591299	0.0539058	0.0515319	0.0668438	0.0746788	0.0573985	0.0781111	0.0598948	0.089417	0.0730969	0.0767905	0.0909388	0.0754102	0.0702634	0.0539162	0.0518981	
0.00456276	0.0101314	0.0143642	0.0154639	0.0121628	0.0103243	0.00835717	0.00997623	0.00348449	0.0202384	0.00846844	0.0152891	0.00264925	0.0299403	0.0277889	0.00799579	0.0981982	0.161626	0.140609	0.00553594	0.00985485	0.00341409	0.0548516	0.000936647	0.0268076	0.0297053	0.00878966	0.0120646	0.00472481	0.00392256	0.0129461	0.0156597	0.130993	0.0282903	0.0066389	0.014679	0.0112439	0.0706166	0.0380749	0.0123155	0.0896877	0.010612	0.224735	0.011605	0.0282479	0.00487883	0.00978713	0.0206225	0.010577	0.00711724	0.00690741	0.00628197	0.0122591	0.00755896	0.0128793	0.00596803	0.00983959	
0.106157	0.126696	0.0781358	0.096943	0.108474	0.161345	0.0867723	0.148103	0.0888693	0.0838999	0.118134	0.105034	0.0455638	0.0719419	0.0905032	0.122493	0.119669	0.102165	0.139463	0.117664	0.11688	0.0859324	0.159391	0.0764207	0.0967478	0.144091	0.0946108	0.100372	0.0932797	0.134593	0.0840913	0.120419	0.0908034	0.101345	0.0702215	0.0998351	0.111999	0.185247	0.120489	0.0714967	0.11921	0.15566	0.118143	36.5391	43.9503	34.6039	36.3086	38.1737	36.8258	33.8464	38.4141	37.6697	37.2091	34.396	36.6677	36.9048	36.7203	
0.0176756	0.0211425	0.0206212	0.0133125	0.0375501	0.0353817	0.0273156	0.0126147	0.0460215	0.0521565	0.0447672	0.0228449	0.0589129	0.064359	0.0606598	0.134786	0.411317	0.0233113	0.0897741	0.255854	0.0364597	0.106662	0.0757897	0.0287619	0.226223	0.0366031	0.0704821	0.143797	0.064286	0.0815397	0.0998832	0.079271	0.271112	0.0502071	0.0521402	0.170788	0.0239119	0.0805216	0.171723	0.0477291	0.0760692	0.111772	0.281985	0.0605563	0.0287444	0.0366472	0.0338457	0.0663051	0.0594368	0.0253992	0.0906092	0.0371513	0.0365402	0.0491673	0.0449806	0.0717699	0.0257584	
0.00209923	0.00145432	0.00299243	0.0026324	0.00779864	0.0118655	0.00200055	0.00213912	0.00741794	0.00312451	0.00387896	0.00339256	0.0129342	0.00533499	0.0179	0.0162403	0.0164815	0.0256741	0.0419769	0.0140836	0.1045	0.00681549	0.144442	0.0167431	0.0453173	0.173959	0.154763	0.004441	0.0065678	0.00217056	0.0260348	0.0129335	0.0380928	0.0021913	0.00480522	0.00548079	0.0116591	0.032739	0.0211877	0.0255711	0.0121584	0.0362397	0.0151487	0.00478183	0.00518357	0.00512395	0.005413	0.00362396	0.00145799	0.00174566	0.00924953	0.00139155	0.00284882	0.0123351	0.0069745	0.00444493	0.00742208	
0.0324237	0.0404563	0.0102999	0.034912	0.00661371	0.030246	0.0179635	0.0228243	0.0223867	0.015663	0.00513471	0.0054294	0.0244049	0.0129596	0.0197177	0.00669376	0.036698	0.0231411	0.0159362	0.0227642	0.0334502	0.0399642	0.00905087	0.0270422	0.05445	0.0188006	0.0372626	0.0157326	0.0444012	0.0305907	0.162996	0.00184839	0.076009	0.0164275	0.010756	0.0264817	0.0312992	0.00924881	0.0243998	0.0259618	0.0199993	0.0670329	0.0165288	0.0338955	0.0183549	0.0168901	0.0293753	0.0161912	0.0385323	0.00433248	0.0255224	0.0363108	0.0133664	0.0128597	0.0329198	0.0288979	0.0681736	
0.00955865	0.00582638	0.0112211	0.000744377	0.000209187	0.0228476	0.007701	0.0160983	0.00106772	0.00842896	0.0114841	0.0252835	0.0254994	0.00349459	0.0156021	0.00362312	0.0080797	0.0154797	0.136714	0.00194573	0.0180488	0.00521849	0.00322199	0.0110211	0.0122394	0.123518	0.00920333	0.00985201	0.0227362	0.00721382	0.00932303	0.0261942	0.00884847	0.00612517	0.00387764	0.000862539	0.00173655	0.0408834	0.0194264	0.00440946	0.00909222	0.0127218	0.00956289	0.00838232	0.0072493	0.00552082	0.00390451	0.00777989	0.0195351	0.00351476	0.00377668	0.00722307	0.0074982	0.00627087	0.00725419	0.00123694	0.00358719	
