0.0250426	0.00821605	0.0217607	9.63387e-16	0.00595825	0.00682057	0.0348098	0.019546	0.0395704	9.63387e-16	0.0238893	0.00435005	0.0157148	0.0289682	0.0368743	0.0224471	0.00684702	0.0310494	0.0355116	0.0194279	0.0211079	0.0158612	0.0294672	0.0281612	0.0193	0.0408442	0.0260052	0.0538953	0.0266106	0.0135198	0.0232174	0.0204821	0.0124545	0.0371988	0.0152575	0.00509754	0.0135007	0.0143829	0.00864346	0.0116022	0.00482232	0.0293498	0.0268768	9.63387e-16	0.0626931	0.0307728	0.0220714	9.63387e-16	
0.009455	0.039083	0.0209353	0.0177515	0.0279822	0.0106783	0.0106494	0.0247079	0.0159682	0.0448254	0.0109853	0.0259812	9.39927e-16	0.0337904	0.0163217	9.39927e-16	0.0545193	0.01945	0.0156479	0.0342001	0.0193047	0.051183	0.0233449	0.0203614	0.00357717	0.0157868	0.0241124	0.0172025	0.0416795	0.0221859	0.0251744	0.0312497	0.0225715	0.0186023	0.0225872	0.0165683	9.39927e-16	9.39927e-16	0.0228459	0.0322586	0.0346798	9.39927e-16	0.00688553	0.0292775	0.026507	0.0210096	0.0123922	0.0057199	
9.03839e-16	0.00990501	0.0107744	0.00769155	0.0150939	0.00288498	0.00914061	0.0235855	0.0117826	0.00564754	9.03839e-16	9.03839e-16	0.0422566	0.0327106	0.0190416	0.0506492	0.0377422	0.0210545	0.0118193	0.0503605	0.0206315	0.0353976	0.0391294	0.0241353	0.0272109	0.00122404	0.0303636	0.0300109	0.00421538	0.0449955	0.0059271	0.0500926	0.0269828	0.0152469	0.0378314	0.0551159	0.0446753	0.0300872	0.00969345	0.001846	0.0244925	9.03839e-16	0.0340287	9.03839e-16	0.0151853	9.03839e-16	0.0193685	0.00997166	
0.0604144	0.0285323	0.0509575	0.0399787	0.0455867	0.0624435	0.0687582	0.0488983	0.0402852	0.0543049	0.0359759	0.0508181	0.00447121	0.00293659	0.00266941	0.00297555	0.0240893	0.0254688	0.0113131	0.0348593	0.0230309	0.0150466	0.000956799	0.0105719	0.0198063	9.11546e-16	0.00492781	9.11546e-16	0.0267074	9.11546e-16	0.00294106	0.0218853	9.11546e-16	0.00269459	0.0193505	0.014203	0.0131152	0.0118137	0.0211764	0.0171537	0.0121978	9.11546e-16	0.00734483	9.11546e-16	0.0176166	0.0261921	0.00784337	0.00768722	
0.00607917	0.00771769	0.0192342	0.0115393	0.0184788	0.0134593	0.0244482	0.023148	0.0254283	0.0383356	0.0274819	0.00873555	0.0451324	0.0156786	0.0154621	0.0390378	0.0231558	0.0222486	0.00607781	0.0102793	0.0440371	0.0390551	0.0190003	0.0198779	0.011214	0.0376237	0.0596106	0.0253716	0.030527	0.0347806	0.0335746	0.0398428	0.0202084	0.00175044	0.040794	0.0246115	0.00874926	0.0158156	0.00405697	0.0205899	0.00470335	0.0108094	0.0141303	1.04991e-15	0.00777035	1.04991e-15	0.0103358	0.0200013	
0.0191848	0.036727	0.0421634	0.0325774	0.0289511	0.023483	0.0283291	0.0146686	0.0361193	0.0454931	0.00277401	0.0283438	0.0191744	0.0100332	0.00201641	0.0305809	0.00323354	0.0038728	1.05469e-15	0.0181968	0.0161031	1.05469e-15	0.0282412	1.05469e-15	0.0276699	0.00138488	1.05469e-15	0.031576	0.023041	0.00464824	0.0100503	0.015656	0.00516401	0.0210711	1.05469e-15	0.0113235	0.0148123	0.0115294	0.0197252	0.00177508	0.0201958	0.0389355	0.0573665	0.0352629	0.0197227	0.0590402	0.0563579	0.0434247	
0.0320977	0.00940359	0.00625744	0.0269768	1.0861e-15	0.0307687	1.0861e-15	1.0861e-15	0.0382676	0.00613995	0.00754872	0.0312606	0.0330039	0.0481224	0.0117962	1.0861e-15	0.0360053	0.0368168	0.0118574	0.024825	0.0174671	0.0428488	0.0109202	0.0349623	0.0317115	0.0607453	0.000874666	0.00975945	0.0418359	0.0104524	0.0128438	0.0428477	0.0102924	0.0124152	0.0408942	0.0322092	0.0224967	0.0387036	0.00783655	0.00152688	0.0148451	1.0861e-15	0.00751275	0.0258088	0.0143188	0.0190073	0.0290675	0.014648	
1.04399e-15	0.00197623	0.00834268	0.0139876	0.00652519	0.0156874	1.04399e-15	0.00449305	0.0433669	0.00415393	0.0147819	1.04399e-15	0.0380615	0.0294762	0.0451609	0.031547	0.0126178	0.0251219	0.06209	0.0415765	0.0316974	0.0250823	0.0475789	0.023383	0.0170952	0.0118392	0.0132106	0.0277958	0.0185374	0.0151627	0.0247328	0.0219714	0.0272335	0.0372634	0.0306287	0.0638011	0.00344781	0.0178129	0.00340494	0.0184825	0.0295835	0.00518324	0.00262373	0.0335809	0.00667122	0.02901	0.00654204	0.00767723	
0.0314552	0.00788893	8.85463e-16	0.0323996	0.0120382	0.0154585	0.0239919	0.0113523	0.000933162	0.0291334	0.0183746	0.0185393	0.0227965	0.00961522	0.0138744	0.0430253	0.0205614	0.0224109	0.0424998	0.0266045	0.0291778	0.0309452	0.0451359	0.0202138	0.0512597	0.0152575	0.0333149	0.0124629	0.00904466	0.0206956	0.0224559	0.0391833	0.0332883	0.0462063	0.0320644	8.85463e-16	0.0138809	0.0123105	0.00321981	0.00369166	0.016345	0.0266069	8.85463e-16	0.0102304	8.85463e-16	0.0309713	0.00672265	0.0323617	
9.7772e-16	0.0359257	0.0105962	4.5801e-05	0.0265713	0.00602614	0.0234691	0.0267691	0.0155697	0.0398887	9.7772e-16	0.00910514	0.011764	0.0151911	0.049934	0.0555009	0.039092	0.0148811	0.0152963	0.0445635	0.0280451	0.0318715	0.027281	9.7772e-16	0.0342593	0.0378852	0.0299269	0.052495	0.0222103	0.0157213	0.0252759	0.0202012	0.032828	0.0258666	0.0340966	0.0294938	0.00886927	9.7772e-16	0.0183366	0.0208515	0.00272995	9.7772e-16	0.00455458	0.00852726	0.0334648	0.00845051	9.7772e-16	0.00656794	
