1.987e-06	0.000245736	5.13793e-09	5.1145e-07	7.07815e-05	3.79271e-05	3.01096e-08	6.82248e-10	0.000153714	1.21737e-05	2.53942e-14	1e-15	1.04534e-13	1.16674e-05	0.000264995	0.00428889	0.000190118	0.000180553	6.29689e-06	4.22681e-07	1.83879e-10	0.00214992	2.38288e-10	5.94644e-06	1.54667e-07	7.45646e-05	0.000966667	8.64811e-13	4.92107e-05	1.50767e-13	0.000798602	0.00831576	1.14138e-06	1.07935e-05	0.000216161	3.07063e-05	2.27512e-15	0.000252741	2.02576e-06	2.80466e-09	0.000105999	1.61709e-06	0.00084424	1.31857e-07	0.000528585	0.000555882	0.00105684	0.00032195	0.000477071	2.344e-05	1.17751e-05	6.72753e-05	0.00188834	0.00173798	6.57825e-12	3.82489e-06	0.00148685	2.84481e-08	1e-15	2.13081e-08	
0.0048483	0.00330795	0.0112836	0.00466959	0.0120632	0.0375633	0.056905	0.000452298	0.00359832	0.00988513	0.00752015	0.00719311	0.00642759	0.0658161	0.0191156	0.00323305	0.00870694	0.00520079	0.0125852	0.0388605	0.00189974	0.00133638	0.015394	0.0219116	0.0248123	0.0251942	0.0443783	0.0157253	0.00907714	0.0105837	0.0296529	0.017032	0.00763366	0.0098644	0.0107019	0.000592298	0.00195172	0.00100356	0.00345878	0.0227453	0.0288882	0.00825772	0.0217432	0.0182001	0.015329	0.0129143	0.0113519	0.0180868	0.0169852	0.0125679	0.0560716	0.00321645	0.0228625	0.0266492	0.00883818	0.0134081	0.00682006	0.010658	0.00286101	0.0148475	
0.00761945	0.000634624	0.0166961	0.000100751	0.0010681	0.000370498	0.00188217	0.00931194	0.0129666	0.0035331	0.000202378	0.00059076	0.00118537	0.000601979	0.000566618	0.0389991	0.00472186	0.00399301	0.0291839	0.00202725	8.7117e-05	0.00459647	0.000108027	0.0283144	0.00343407	0.0120953	0.00146178	0.000910461	0.0197947	0.0045422	0.00559115	0.00178699	0.00520413	0.0812026	0.00131774	0.000103219	0.00234516	0.00890612	0.0541864	0.00352459	0.00150227	0.000400494	0.000711879	0.00182242	0.00568421	0.00684561	7.85344e-05	0.00324016	0.00222349	0.000100058	1.36161e-05	0.00163164	0.00090398	0.000688882	0.00488734	0.0053891	0.00176859	0.00188394	0.0019393	0.0016818	
59.0307	58.5577	58.502	58.7157	58.2594	58.9559	59.3225	59.1427	57.8951	58.1567	58.6078	59.0102	58.7167	59.3057	57.8166	0.0773162	0.0853903	0.04912	0.0468861	0.114442	0.0859684	0.109985	0.0890568	0.116949	0.0916792	0.0404355	0.105359	0.0560185	0.0818364	0.0985098	0.106105	0.0737024	0.098888	0.0793822	0.0999218	0.0709391	0.0739095	0.143917	0.096103	0.0778882	0.106773	0.0665454	0.0819338	0.0833043	0.102844	0.0976631	0.0980008	0.0664303	0.07863	0.133263	0.0793103	0.0902601	0.0797909	0.068127	0.0971864	0.0673417	0.0871712	0.0881662	0.0518418	0.0625644	
0.000131748	8.6337e-06	0.000874375	1e-15	0.000433292	5.55141e-07	5.51809e-06	7.16891e-07	2.12067e-09	1.64801e-08	1.9545e-05	5.28864e-07	1e-15	9.40318e-11	0.000176913	5.04993e-08	2.51281e-07	1.18887e-10	1e-15	2.58215e-06	5.78816e-09	1e-15	6.00913e-06	0.000667173	0.000140671	1.72924e-06	1e-15	1.73948e-05	1e-15	1e-15	1.00021e-15	1.00348e-15	5.7709e-14	2.67225e-05	0.00202195	1.82551e-09	2.76787e-08	4.95906e-05	0.00119388	3.67839e-07	1.95201e-14	0.000469247	1e-15	1.72094e-10	1e-15	0.00573433	1.26156e-15	5.27485e-14	1e-15	1e-15	1.08023e-10	0.00676414	1e-15	3.87357e-13	1e-15	2.71055e-13	0.000636372	8.76136e-15	5.87966e-07	1.46461e-07	
0.0485284	0.0701798	0.0554825	0.0404609	0.0834292	0.057933	0.0837225	0.0479034	0.074058	0.0947688	0.0837647	0.0503149	0.0364621	0.112693	0.060406	0.114927	0.049518	0.0592576	0.0904384	0.0606045	0.0724764	0.0661741	0.0338722	0.0569513	0.0897235	0.0965613	0.0713584	0.0710329	0.0665766	0.0481907	0.0811038	0.0676024	0.0976908	0.0516922	0.0561349	0.0510205	0.0291093	0.0564647	0.0463037	0.0367544	0.0820806	0.0502535	0.053988	0.0645865	0.0717348	57.428	58.7791	59.3598	58.7445	58.624	58.7282	59.0227	58.2943	58.9212	58.4011	59.0905	57.9897	58.6529	58.4371	58.1599	
0.00385723	0.0066399	0.0145569	0.00470912	0.00252974	0.00335122	0.0172153	0.000413828	0.00311652	0.00270992	0.00425057	0.00864094	0.00446287	0.00231171	0.00802052	0.0115008	0.0442968	0.196905	0.001251	0.129095	0.000767433	0.0242246	0.0186427	0.00475472	0.037462	0.0101302	0.00217344	0.00882876	0.0213494	0.0208106	0.000917284	0.0312258	0.00172897	0.00325878	0.00250617	0.00272382	0.0152335	0.00207463	0.00214626	0.0317915	0.00518386	0.0110432	0.0157214	0.00458253	0.0525909	0.00243758	0.00316265	0.0170406	0.0015802	0.00333082	0.0015817	0.0115092	0.00926085	0.000803472	0.0116083	0.00777785	0.00320057	0.000168388	0.00669308	0.0105332	
0.0412763	0.0422434	0.0282959	0.0410058	0.0386354	0.0136939	0.0209164	0.0163782	0.0123371	0.00907316	0.0182153	0.0311565	0.0103976	0.0161623	0.0180772	0.0268666	0.0403759	0.0833417	0.0178007	0.027073	0.0065027	0.0902906	0.00108575	0.00947337	0.0124981	0.0329161	0.178844	0.09462	0.0754518	0.0479969	0.00667516	0.0184634	0.0266472	0.0182003	0.0135469	0.0154025	0.0225826	0.0368344	0.0968043	0.0168721	0.014148	0.0554341	0.0357212	0.0143913	0.00884868	0.040654	0.0289188	0.0161164	0.032746	0.00722988	0.0278765	0.0783655	0.0222912	0.0127917	0.00264934	0.0189596	0.026645	0.0220828	0.0372534	0.00883408	
0.00286411	8.28114e-08	2.73021e-10	6.64271e-09	7.77429e-09	1e-15	1e-15	0.00038413	0.000192307	1.71767e-09	2.17473e-15	1e-15	1.21843e-07	1.15888e-14	3.97402e-08	7.41755e-07	5.88631e-12	8.05786e-13	2.44931e-14	3.7712e-10	3.3221e-08	3.33123e-06	5.27496e-09	1.20816e-15	1.7153e-15	4.59956e-05	1.99154e-14	9.47746e-14	1.46717e-10	2.6564e-09	8.21497e-10	2.85803e-13	0.000275234	2.5066e-08	1e-15	0.000545186	1e-15	9.72217e-09	1.07669e-12	3.08063e-15	1.40806e-11	9.47916e-13	1e-15	1.29922e-06	3.48063e-08	0.000523652	0.000237082	9.32094e-07	0.00681806	7.38864e-07	1.55535e-06	0.000153158	1.63457e-15	2.55226e-05	1.23111e-12	1.78936e-06	8.17563e-14	3.71106e-07	3.62053e-07	1.16266e-09	
1.03577e-10	1e-15	1e-15	4.0187e-05	1.02901e-15	0.0014173	3.22526e-07	1e-15	0.000444995	4.29664e-09	1.78855e-09	1e-15	1e-15	2.30454e-14	1e-15	1.34906e-06	1e-15	1e-15	1e-15	1e-15	2.88162e-07	6.68495e-14	1.87661e-08	2.21801e-05	3.94461e-05	1.75253e-05	1e-15	4.69462e-08	1e-15	9.03598e-09	6.4543e-11	3.14549e-12	1e-15	5.28714e-08	1.01075e-15	1e-15	1e-15	0.000358389	4.27584e-15	2.76084e-15	1e-15	1e-15	1e-15	1.05747e-05	0.00450572	5.24568e-06	1e-15	3.96555e-08	0.00206656	1e-15	1e-15	2.99254e-14	1e-15	1e-15	8.20075e-12	1.1326e-15	0.000109522	0.00123614	1e-15	7.71726e-05	
0.000321453	0.00365281	3.79687e-05	9.00712e-05	9.06779e-09	1.00378e-08	3.61803e-08	1.63179e-05	6.20096e-07	5.31101e-06	0.000697663	9.92164e-10	2.7886e-06	0.00105534	1e-15	0.00432231	9.8442e-06	0.000326197	0.000398501	1.00406e-08	0.00138648	0.000677945	8.68362e-11	5.31439e-05	4.60681e-12	7.2475e-06	0.000145175	0.00877326	0.0022587	2.26803e-05	6.50496e-07	0.00135676	4.43465e-11	1.46055e-08	0.000201584	5.94861e-13	7.86053e-11	8.69689e-09	1.05605e-07	0.000138279	1.1592e-05	3.96216e-05	3.09135e-05	2.24321e-07	0.000166643	1.09262e-15	1e-15	1.47149e-08	2.14122e-06	0.00010107	4.78913e-08	8.6617e-10	4.06723e-15	4.46028e-09	2.34809e-06	0.000349024	3.77056e-06	1.69006e-10	0.000190022	0.00118374	
