0.00840179	0.0200454	0.0157102	0.0043759	0.00920263	0.000344475	0.000852464	0.000682641	0.00320053	0.000506624	0.0198507	0.00891004	0.0020045	0.00585025	0.00208915	0.00257346	0.013336	0.00147746	0.00247092	0.00149968	0.000982913	0.0228518	0.000421314	0.00162026	0.0187346	0.000296753	0.0189077	0.0183812	0.0407581	0.00605277	0.0154542	0.00338328	0.0132946	0.00679398	0.00866793	0.0071502	0.00990321	0.000444298	0.000124989	0.00110254	0.00153772	0.00745223	0.0128879	0.00230421	0.00867781	
0.00369676	0.000340361	0.00256358	0.00860341	0.00100485	0.0025326	0.00217645	0.011818	0.00248349	0.00191155	0.00314193	0.00052386	0.00373467	0.0142174	0.00083366	0.00195196	0.00117848	0.000788349	0.00535625	0.00551139	0.00996685	0.00153627	0.00351925	0.000474072	0.0013002	0.0010178	0.00517247	0.019229	0.00856294	0.00182009	0.000596486	0.00809286	0.00149037	0.0328307	0.00298145	0.000165059	0.000694191	0.00181985	0.00472219	0.00115768	0.00189232	0.00222315	0.00118604	0.00912402	0.000950468	
0.0103948	0.013792	0.0091366	0.0155931	0.005882	0.00350662	0.00476987	0.00253484	0.00611455	0.0242388	0.0169755	0.0722489	0.0716114	0.0327719	0.0196116	0.0173243	0.0270051	0.0398533	0.00820291	0.0220106	0.00243218	0.00436944	0.0271211	0.00631797	0.00712492	0.00138707	0.0103252	0.00473366	0.012101	0.0153268	0.0146512	0.0331362	0.0457691	0.027432	0.009921	0.0364234	0.0210394	0.0101077	0.0438995	0.00720264	0.00676852	0.0188812	0.0297025	0.0576238	0.0184894	
58.1561	58.6798	58.9693	58.4611	59.0266	57.4784	58.6573	57.8682	59.1176	58.2096	59.5617	0.0630991	0.0691131	0.0586959	0.0610278	0.0600591	0.0786514	0.0722883	0.0718582	0.0304173	0.101792	0.0499359	0.0550375	0.0706671	0.0734484	0.0585396	0.0336672	0.0756171	0.142285	0.041001	0.0707091	0.0575763	0.0660153	0.0536137	0.0674821	0.072833	0.0324221	0.0647818	0.054222	0.0755722	0.0370953	0.05741	0.0800047	0.0669191	0.103823	
1.12405e-05	0.000832408	0.000265434	0.000100961	6.01757e-06	0.00265845	0.000371463	0.000279735	0.00688334	0.00243357	0.00185161	0.0126425	0.00146585	0.0465299	0.0892557	0.00384047	0.00181492	0.0244023	0.00213498	0.00127286	0.000494395	0.000610661	0.00134514	0.000237654	0.000226187	0.00714256	0.00132981	7.80128e-05	3.8921e-05	0.00595132	0.000693613	1.79519e-05	5.19901e-05	0.00617762	5.32178e-06	0.000574659	0.00382052	6.16072e-05	0.00195276	2.86515e-06	2.98728e-05	8.06131e-06	0.00233216	6.38611e-05	0.00195517	
0.13927	0.13393	0.165081	0.121343	0.0706415	0.0801145	0.094651	0.138208	0.128631	0.114967	0.135849	0.154848	0.105193	0.0728518	0.117438	0.147829	0.167106	0.183031	0.100272	0.128816	0.111617	0.106111	0.110681	0.134402	0.155127	0.149071	0.164683	0.161809	0.136262	0.125519	0.178138	0.158385	0.150473	0.13999	58.3608	60.1037	58.8565	58.3562	59.3147	58.4114	59.1307	58.5142	58.5863	57.6533	59.2333	
0.000431351	0.00212571	2.35131e-05	0.00261101	0.000418275	0.0354643	0.000192708	0.00290017	3.46543e-05	0.0012871	0.00418275	0.00215972	0.00233604	0.000461853	0.00363989	0.00243061	0.00108238	0.000115954	0.0259917	0.000929486	1.32726e-05	0.00243562	0.00289288	0.0113361	1.9363e-05	0.00219718	0.0174845	0.000103164	0.000229318	0.000879476	0.000115717	0.0275933	0.00109699	0.000385885	0.0286165	0.000189548	0.00151654	6.01066e-05	0.00259186	0.00164374	2.10773e-05	0.00150754	0.000858137	0.00730392	0.0133163	
0.000646689	0.020389	0.000510965	0.00603884	0.000867878	9.90262e-05	0.00622301	0.00859328	0.0168926	0.00264077	0.0193485	0.00659216	0.0191301	0.00326845	0.00390528	0.00257783	0.00470087	0.0306013	0.00199904	0.00379501	0.0101548	0.00326613	0.00991549	0.00469586	0.0153888	0.0687604	0.00408609	0.00526216	0.0163519	0.00254995	0.0134347	0.000606987	0.0104553	0.000990142	0.00061613	0.0104646	0.00306247	0.0248471	0.00776432	0.00904845	0.0154012	0.0024142	0.00138888	0.0036431	0.0021327	
1.90397e-05	0.00684157	0.00352845	0.00398653	0.00010843	0.00513898	0.000280294	0.0022329	0.00196753	0.00178247	0.00524519	0.00166814	0.000259757	0.00107712	0.00131422	0.00303947	0.00600365	0.0083959	0.00231541	0.00632283	0.00381787	0.000138666	0.0017786	0.0535547	0.081226	0.0250047	3.83885e-05	4.31154e-06	0.0107057	0.000659588	0.00326525	0.000138016	0.000335752	0.00102864	0.00038988	0.00133874	0.000106893	0.152636	0.00426911	7.70961e-06	0.00139378	2.22234e-05	0.0015834	0.000397729	0.000397407	
0.000234239	0.0204802	0.00102811	0.000221668	0.033871	0.000222862	0.000101264	0.00917089	0.00134591	6.56538e-05	0.000888108	0.0100626	0.0151073	0.000169227	0.00429401	0.0109451	0.00187902	0.0688559	0.00132899	0.000705736	0.000181808	4.23694e-05	0.00256283	1.9145e-07	0.000281523	0.00102206	4.77265e-05	0.0166493	0.0141897	0.000161399	0.00110674	0.0172341	0.0239951	0.00150263	0.00118528	0.00136207	0.000618027	0.00168226	0.000602564	4.89378e-05	0.000869258	0.0346852	0.00882906	0.000106388	0.000312193	
