0.0256017	0.0338557	0.0238879	0.0291367	0.0446243	0.0629346	0.0250379	0.0228122	0.0410047	0.068967	0.0159657	0.0275687	0.14403	0.0451774	0.0648407	0.047065	0.0536397	0.0519938	0.0782061	0.106524	0.033065	0.020986	0.0367166	0.0383162	0.12139	0.0183599	0.0544964	0.072489	0.0469442	0.0236332	0.0291418	0.0279874	
4.11823e-06	0.0100863	1.15211e-14	0.000372643	0.000142151	1.18942e-08	3.41686e-05	0.00754975	9.40896e-05	0.000570725	6.54174e-05	1.72473e-06	1.95432e-05	0.00154081	0.0426092	0.0210167	0.001301	2.35818e-11	3.25449e-06	0.00122405	0.0148682	0.0017641	2.94932e-05	0.0011892	5.08127e-05	9.54667e-05	1.34231e-05	8.29683e-06	0.000947993	7.55806e-06	8.55783e-06	6.18543e-06	
0.0154442	0.00340005	0.0619649	0.00451686	0.0189731	0.00442225	0.0105359	0.0224095	0.0255929	0.0135698	0.00908653	0.00282598	0.089389	0.0407074	0.0615972	0.030817	0.0102945	0.0140761	0.00464046	0.00815011	0.0132245	0.0112156	0.00888886	0.0210849	0.0220627	0.00813873	0.0280722	0.0172342	0.0105172	0.00526794	0.0537567	0.00461025	
58.2822	57.9812	58.0388	58.686	58.3222	58.5747	58.3781	58.1583	0.0914216	0.104451	0.124514	0.0765279	0.0948916	0.10721	0.0570113	0.119744	0.0815767	0.0588627	0.112632	0.118587	0.118458	0.102542	0.119361	0.032321	0.0853704	0.0929712	0.0929537	0.0988063	0.106872	0.167913	0.0674748	0.0819702	
0.000271593	0.000667534	1.52466e-05	0.0130699	0.000906814	0.000807224	9.41162e-05	0.00274438	0.000409619	0.000301917	0.00156886	0.000170839	0.000214112	0.000370624	0.00340732	2.7643e-08	0.163072	0.0333705	1.93664e-05	0.0161901	0.000852097	0.00199506	0.000457161	0.000589206	0.000589963	0.00209588	0.00327256	0.00262046	0.00437791	0.00091174	0.00265461	0.000100135	
0.108682	0.0892888	0.0879393	0.153568	0.091532	0.0573035	0.0790229	0.0679306	0.0601847	0.0986304	0.0998896	0.0599896	0.0763185	0.120748	0.0700897	0.0756731	0.0998212	0.0682447	0.054279	0.0755222	0.104661	0.128699	0.0581511	0.0951374	48.8108	48.051	45.7962	45.4087	46.8505	52.2609	42.0013	45.8359	
0.00164733	0.00242576	0.00196091	0.0175682	0.00383252	0.00256717	0.0371899	0.00184115	0.0179295	0.00914879	0.00126983	0.0439894	0.00507032	0.00459234	0.0134602	0.00408886	0.0406157	0.00229757	0.0117967	0.0132908	0.0553468	0.0161776	0.0014755	0.0129092	0.00308608	0.00900546	0.0125048	0.0411326	0.00358007	0.00331356	0.0113663	0.00373709	
0.00340598	0.00134834	0.011874	0.00194032	0.00320222	0.00232011	0.0301857	0.0239023	0.0024406	0.00487304	0.00218234	0.00329309	0.0470525	0.00246062	0.0311072	0.0417215	0.00205822	0.00212357	0.0169399	0.00145382	0.00449477	0.0668482	0.00872448	0.000445948	0.00464552	0.00120897	0.00570501	0.00373997	0.00379958	0.00271266	0.00533528	0.00155327	
0.00354501	0.0011274	0.00353987	0.00404207	0.00516802	0.00353787	0.00468888	0.0032699	4.30966e-05	0.000899722	0.00170083	0.148243	0.00281971	0.00332833	0.00422893	0.00352634	0.00413308	0.00432992	0.00226566	5.40515e-05	0.000478398	0.00605834	0.00626273	0.000819937	0.0166155	0.00377931	0.00480532	0.00125107	0.00103858	0.000190071	0.00145148	0.0193351	
0.00028783	0.000752927	0.000854426	0.00577569	0.000138155	0.000331432	5.00155e-05	0.000222304	0.000601534	0.000100359	3.7874e-05	0.00153813	0.000121646	0.000359681	0.00426672	0.00511066	3.34613e-06	0.000390689	0.00187259	0.00117559	0.000119613	8.31041e-05	0.00347943	0.0359552	0.000185972	0.0031015	0.0034866	1.11514e-05	0.000233434	2.0602e-06	0.00305765	0.00553035	
0.00184002	0.00751058	0.00120154	0.000796518	0.00147426	0.011947	0.00527584	0.00566626	0.00198765	0.00148273	0.0585718	0.000101909	0.00364456	0.0303901	0.00297982	0.00128073	0.00327288	0.00458784	0.000508364	0.000572747	0.000526461	0.000861035	0.0105932	0.00249746	0.0126676	0.00450196	0.00218133	0.0035708	0.000199018	0.00106541	0.003941	0.0102462	
0.00423945	0.00907518	0.00157018	0.00322141	0.00179074	0.00560548	0.00548338	0.00426545	0.000752204	0.000453949	0.00225723	0.0113895	0.050048	0.00198998	0.00357898	0.00261561	0.0110598	0.000198514	0.002067	0.0107135	0.00124717	0.000806374	0.00944566	0.0261298	0.00472905	0.00291109	0.00313234	0.0264685	0.00333024	0.0242424	0.00393492	0.0040399	
0.139604	0.15325	0.136776	0.170879	0.171285	0.177292	0.13896	0.186998	115.76	118.572	111.545	117.59	118.92	117.154	116.638	114.35	117.563	117.643	117.021	117.192	117.057	117.964	115.391	116.117	0.169531	0.170223	0.180063	0.222114	0.157191	0.163849	0.203503	0.172003	
0.00754194	0.00525154	0.01137	0.0012647	1.62277e-05	0.0142158	3.68596e-05	0.000163099	1.20401e-09	9.90297e-05	0.000834976	0.0162479	0.00392979	0.000666133	0.0163227	0.00443619	0.00551176	0.000780799	0.000127715	0.120918	0.00620875	0.00098154	0.000739853	0.00419146	0.000492683	0.00226717	0.00534552	3.15496e-06	0.00108363	0.00127579	1.80873e-06	1.00157e-05	
0.0131014	0.0103311	0.0121857	0.0380671	0.00998393	0.0145185	0.0183388	0.0158187	0.0127478	0.119905	0.0157309	0.0420114	0.00556961	0.0595527	0.0488417	0.00679819	0.0204199	0.0165835	0.0216285	0.0325402	0.057432	0.0404335	0.00287508	0.00392323	0.00912786	0.0271313	0.0093171	0.00531828	0.0377168	0.0059066	0.0194747	0.0126014	
4.25739e-05	0.00105389	0.00350799	0.00713055	3.87421e-05	0.000247376	0.00313947	0.00129883	3.1973e-07	0.000403895	0.000308904	0.00109766	0.000479795	0.000871941	0.0223659	0.00841586	2.83464e-07	0.00203739	5.81893e-08	0.000594165	6.18273e-05	0.000671804	0.000542218	0.00383486	0.00375938	0.035205	8.48119e-06	0.00917201	0.00101714	1.00688e-05	0.000247079	0.000292556	
0.0742142	0.055553	0.0947939	0.0611235	0.056809	0.0747511	0.0727341	0.0608535	4.10823	0.289264	5.81159	1.36984	0.200356	0.253112	0.340638	3.98707	0.669684	0.872844	1.44782	0.74643	2.10531	0.494843	3.41175	1.81869	0.0454804	0.0598746	0.0983146	0.0495134	0.0593734	0.104828	0.0598361	0.125535	
0.0645671	0.0283323	0.0562425	0.044009	0.0333576	0.030496	0.084227	0.0811667	0.065058	0.071545	0.0734884	0.10673	0.162961	0.18185	0.172177	0.122396	0.0740385	0.0733031	0.184605	0.0858255	0.0636738	0.0534957	0.135053	0.0992105	0.0839419	0.0269578	0.0390046	0.0911719	0.0226429	0.054442	0.0539073	0.0482586	
0.0512257	0.0639593	0.0606374	0.0446613	0.04809	0.0472182	0.0675095	0.0401999	0.126519	0.0714699	0.0713391	0.129368	0.0639669	0.0543165	0.0805273	0.0483439	0.0495252	0.0977599	0.0894615	0.0611499	0.078482	0.0510092	0.0600775	0.0624287	9.80955	10.8996	12.8803	12.577	10.9021	6.27164	16.0572	11.8656	
0.00252377	0.00198806	0.00656404	0.00255073	0.0132612	0.00533004	0.00441059	0.00137477	0.0043663	0.0156389	0.00854418	0.0304882	0.00187018	0.000861381	0.000865763	0.0132242	0.000772636	0.0154987	0.0255783	0.0038439	0.00359817	0.00528352	0.0677373	0.0188223	0.00172613	0.00465132	0.000273249	0.00470814	0.0288899	0.00331734	0.0134876	0.00282938	
