2.42892	0.0569459	4.4713	3.27909	0.160587	0.0994685	0.294361	3.92236	1.18184	0.10913	2.08021	0.533597	0.688175	0.0830066	0.188752	0.857298	0.0561403	2.38838	0.102689	23.7468	0.6652	0.42126	0.215897	0.455457	0.0522266	2.18788	0.0519121	28.6813	0.104783	1.78469	3.32485	20.1234	0.182067	0.406734	0.655275	4.05925	1.72367	9.10546	11.3249	0.131421	0.79673	0.125361	0.536217	0.158546	0.627572	2.20525	0.966543	0.30294	0.0564066	0.174074	0.992598	0.117073	0.354149	
0.14857	1.12213	0.120799	0.498178	0.299184	0.409083	0.0642734	0.334826	0.23243	0.777811	0.963747	0.210006	2.35561	8.91913	0.492698	0.494525	0.340777	6.00312	0.138708	42.4547	0.938055	0.226048	0.797528	0.0847326	0.306937	0.563439	1.55644	0.400997	1.55861	0.0829589	0.118219	0.440867	4.2632	5.90431	0.630982	0.13932	0.678726	0.0820433	1.18271	0.713523	1.48958	1.87131	3.3579	0.582707	0.220033	1.12121	0.36575	0.251906	1.8218	0.043183	0.35463	0.252877	0.120747	
2.20462	1.07384	0.301244	0.0865686	0.571795	5.21791	1.94825	0.510444	2.40968	0.155795	0.280203	0.636123	0.424904	1.11428	0.585782	0.336235	0.0556228	3.97559	1.92337	0.0837743	0.615812	29.0306	0.685008	0.116475	4.16637	27.3554	0.633035	0.176992	1.69784	42.8953	0.118863	69.3875	1.89685	2.12161	0.341737	0.132179	1.43854	2.23753	0.27204	12.3499	4.74556	0.696842	0.213134	0.324037	0.103649	0.392467	0.808355	0.168407	0.187473	0.0340589	0.293459	0.362065	3.97242	
19.3244	23.3992	0.69708	1.24596	0.471451	11.2977	0.148836	4.08147	1.81518	6.48288	0.849786	0.0764618	0.254645	13.3509	0.22021	0.048491	1.79567	1.57436	2.36933	8.36748	13.5536	3.49601	29.6346	0.219542	2.00748	0.126084	0.548007	1.96651	0.116671	54.0046	0.171317	0.300068	0.475928	0.10344	1.80369	0.20687	1.36563	1.32623	0.318632	0.0594768	0.101704	0.169291	0.233256	0.0557729	0.0678619	1.45878	1.74644	0.0767496	1.30823	1.74787	1.1285	14.8623	2.21827	
0.0388151	0.195656	0.932633	1.20608	0.365197	0.106833	0.311655	0.381653	8.39752	3.99354	11.4241	0.157663	1.79611	0.0481166	6.64803	0.298057	3.47278	0.593703	47.5016	0.170527	3.45535	0.0747557	0.909257	73.6795	36.5545	0.727523	0.112524	0.0997442	2.42326	0.0906431	2.47418	0.117334	0.0664611	0.398412	36.0365	3.61004	0.737848	0.619969	0.0589449	1.34239	0.111381	1.49612	0.242403	11.8923	10.4719	0.345084	5.4009	0.966708	16.8525	0.75308	0.447685	0.231672	3.02558	
0.545735	1.46026	6.97235	0.288569	0.062438	4.67136	10.5543	2.37242	2.39659	0.249747	0.360735	0.167144	0.961946	0.230521	10.1908	10.283	7.06239	0.950285	0.24276	2.70448	1.89654	1.05569	3.9849	5.8268	23.4324	1.2156	0.14915	0.223537	0.466552	0.070428	0.268559	0.0937783	2.7139	0.160383	0.07867	1.54245	8.69171	24.4738	0.32426	0.398811	0.978548	0.200156	25.1611	0.75841	4.91455	0.214627	0.0964903	0.250199	4.63972	0.218786	33.1013	18.4356	0.146353	
0.300396	0.836683	0.140421	0.755772	2.30635	0.618152	0.137034	0.450903	0.201899	0.0903332	2.31348	0.348975	0.231952	9.80881	0.146625	5.38214	0.177502	1.39478	4.41564	21.616	2.14584	0.58222	2.68489	1.62373	3.92268	1.89269	78.9325	61.2493	102.613	0.292276	2.77284	22.1874	46.2969	0.130528	60.2188	60.6128	34.9732	0.352894	0.216821	0.392895	0.127902	9.27278	2.98428	1.12668	4.52676	0.221344	2.23032	5.3468	13.9837	7.35398	0.446525	0.167099	17.7245	
0.330012	5.37942	0.764148	0.120751	0.0659198	10.7329	0.572318	0.139609	2.14921	0.192667	5.87995	2.89589	0.228458	0.08765	0.511538	5.41597	2.2229	1.89179	0.580295	1.93947	0.0397415	1.1649	0.154093	17.2669	0.175527	0.220958	16.1013	13.9657	0.818297	0.482907	78.0724	0.0545831	0.0826102	0.262558	9.17174	1.63153	0.151605	0.0306972	16.1927	2.36388	0.456946	36.0738	0.237963	1.30561	6.71683	2.89003	0.225211	9.86714	4.91097	2.05969	3.97998	0.0695816	1.17769	
0.138214	0.563925	0.68509	0.093182	5.9957	0.0442478	0.816364	0.773336	0.0641611	0.337506	1.25097	0.130141	18.6726	0.360968	0.0730246	27.1599	0.0344009	0.156022	0.691189	8.65536	2.03085	1.17868	0.389082	0.154172	0.350913	1.33979	0.485867	0.241083	2.43521	0.0514022	0.0998834	0.0929146	0.400467	0.607065	0.143835	3.76144	0.18479	0.438961	0.932497	34.5081	10.1026	0.0216282	0.40224	8.59216	0.269028	20.9444	8.50477	4.82014	0.138085	0.111463	1.16842	0.998442	2.77925	
0.150101	0.279005	13.6953	7.53581	6.00762	1.31401	0.65456	0.44075	0.235121	3.37906	14.5701	3.94891	0.642879	77.4846	0.151174	0.74446	0.635802	1.40735	1.73973	0.055059	20.6938	1.71341	7.68553	1.73125	1.73515	57.3492	0.139168	0.153139	0.315222	0.246675	11.8395	0.14234	12.6444	0.160349	2.17755	2.00527	57.3015	54.5434	0.0915361	0.35117	0.166463	0.412579	4.56267	0.228167	0.05322	0.10889	0.674139	2.18164	6.73107	13.9967	2.13797	0.1293	2.91929	
